T,sigma,H,Best Beta,Average Error
3.8,0.3,96,0.6336999999999854,0.0018013741512105496
3.8,0.3,97,0.6526999999999943,0.00203132445610244
3.8,0.3,98,0.6744999999999919,0.0034115718065093445
3.8,0.3,99,0.7020999999999888,0.0005168144718253154
3.8,0.35,90,0.5904999999999901,0.0009265238026924709
3.8,0.35,91,0.5941999999999897,0.0003392879666256194
3.8,0.35,92,0.5996999999999891,0.002436038382463623
3.8,0.35,93,0.6075999999999883,0.0018074992791424743
3.8,0.35,94,0.6168999999999872,0.0008571272075326734
3.8,0.35,95,0.6273999999999861,0.0028114485041210173
3.8,0.35,96,0.6437999999999843,0.0019929819832415745
3.8,0.35,97,0.6607999999999934,0.0026819674214699587
3.8,0.35,98,0.6806999999999912,0.0020080018410776153
3.8,0.35,99,0.7042999999999886,0.003966965913708752
3.8,0.4,90,0.5950999999999896,0.00046248788675175853
3.8,0.4,91,0.5997999999999891,0.0021317603141162806
3.8,0.4,92,0.6063999999999884,0.0010774533615175996
3.8,0.4,93,0.6142999999999875,0.00044248307572107814
3.8,0.4,94,0.6251999999999863,0.00046531495651121603
3.8,0.4,95,0.637199999999985,0.0024673667067248604
3.8,0.4,96,0.6518999999999944,0.0023979765993012063
3.8,0.4,97,0.6665999999999928,0.0036972202712924
3.8,0.4,98,0.6857999999999906,0.0009554495787958663
3.8,0.4,99,0.7077999999999882,0.0038160163770898374
3.8,0.45,90,0.5998999999999891,0.0011919605677416258
3.8,0.45,91,0.6053999999999885,0.0013833301121527267
3.8,0.45,92,0.6122999999999877,0.0018367095473659644
3.8,0.45,93,0.6214999999999867,0.002114121770334281
3.8,0.45,94,0.6322999999999855,0.002137960540754222
3.8,0.45,95,0.645899999999984,0.002449069011059177
3.8,0.45,96,0.6584999999999936,0.002280142726121686
3.8,0.45,97,0.673199999999992,0.0016193600613202271
3.8,0.45,98,0.69129999999999,0.0025023884320260624
3.8,0.45,99,0.710099999999988,0.0025878368719387647
3.8,0.5,90,0.6047999999999886,0.001090275014796542
3.8,0.5,91,0.6116999999999878,2.6290178792033594e-06
3.8,0.5,92,0.619299999999987,0.003137823358268574
3.8,0.5,93,0.6293999999999859,0.003446346631450604
3.8,0.5,94,0.6406999999999846,0.0030223919147819175
3.8,0.5,95,0.6514999999999944,0.003977060774805528
3.8,0.5,96,0.663999999999993,0.0014563499307476962
3.8,0.5,97,0.6778999999999915,0.001519002254226192
3.8,0.5,98,0.6939999999999897,0.0006767957562248445
3.8,0.5,99,0.7123999999999877,0.0020717741783491624
3.8,0.55,90,0.6106999999999879,0.002660455927386871
3.8,0.55,91,0.6179999999999871,0.0029912642159692963
3.8,0.55,92,0.627699999999986,0.0009911384096597123
3.8,0.55,93,0.6382999999999849,0.0026836041153099678
3.8,0.55,94,0.646199999999984,0.0015282324499267365
3.8,0.55,95,0.6572999999999938,0.0002201635119026336
3.8,0.55,96,0.6679999999999926,0.0012083762080515935
3.8,0.55,97,0.682399999999991,0.001361836077301513
3.8,0.55,98,0.6980999999999893,9.879171557684408e-06
3.8,0.55,99,0.7134999999999876,0.0034075609560941782
3.8,0.6,90,0.6182999999999871,0.002172284340159476
3.8,0.6,91,0.6261999999999862,0.001215079090613317
3.8,0.6,92,0.6351999999999852,0.0031927587594677165
3.8,0.6,93,0.6432999999999843,0.0004761182911414598
3.8,0.6,94,0.6517999999999944,0.0012046344304173701
3.8,0.6,95,0.6612999999999933,0.0006836913606659481
3.8,0.6,96,0.6722999999999921,0.0015172453267278286
3.8,0.6,97,0.6872999999999905,0.0044884136590758635
3.8,0.6,98,0.6994999999999891,0.0009522402183565096
3.8,0.6,99,0.7152999999999874,0.0017601592946295949
3.9,0.2,90,0.5875999999999905,0.0005883175619200091
3.9,0.2,91,0.5858999999999907,0.0008291449661450591
3.9,0.2,92,0.5880999999999904,0.000506288667409324
3.9,0.2,93,0.5881999999999904,0.0006933833202379737
3.9,0.2,94,0.59179999999999,0.0012148889120141267
3.9,0.2,95,0.5989999999999892,0.0022272941223950337
3.9,0.2,96,0.6119999999999878,0.002633921320939513
3.9,0.2,97,0.6295999999999858,0.0016066366244587508
3.9,0.2,98,0.6542999999999941,0.0029275418734657113
3.9,0.2,99,0.6894999999999902,0.002676041310348867
3.9,0.25,90,0.5901999999999902,0.0003742561617701817
3.9,0.25,91,0.5899999999999902,0.00018299080213424039
3.9,0.25,92,0.59139999999999,7.456499840575062e-05
3.9,0.25,93,0.5929999999999899,0.00040272943669819816
3.9,0.25,94,0.6025999999999888,0.001443314213307536
3.9,0.25,95,0.6113999999999878,0.00025463886848349146
3.9,0.25,96,0.6240999999999864,0.002351137257931409
3.9,0.25,97,0.6411999999999846,0.003100795440181675
3.9,0.25,98,0.6666999999999927,0.003209898139825873
3.9,0.25,99,0.6958999999999895,0.0021052360703936405
3.9,0.3,90,0.5896999999999902,0.0015846251443107872
3.9,0.3,91,0.5899999999999902,0.000807162463967078
3.9,0.3,92,0.5955999999999896,0.0005663612609648777
3.9,0.3,93,0.6020999999999889,0.0008766668734729495
3.9,0.3,94,0.609699999999988,0.002226385061957936
3.9,0.3,95,0.6198999999999869,0.0008375000395483894
3.9,0.3,96,0.6345999999999853,0.0012306110764958088
3.9,0.3,97,0.6536999999999942,0.0012092579336388863
3.9,0.3,98,0.6750999999999918,0.004061665290382739
3.9,0.3,99,0.7024999999999888,0.0024258204572626288
3.9,0.35,90,0.5911999999999901,0.001363751161305889
3.9,0.35,91,0.5946999999999897,0.002296768708714005
3.9,0.35,92,0.6000000000000001,0.0017562111167949272
3.9,0.35,93,0.6080999999999882,0.0020485429349600772
3.9,0.35,94,0.6181999999999871,0.0014583464396274535
3.9,0.35,95,0.628499999999986,0.001824340405132289
3.9,0.35,96,0.6444999999999842,0.0015358305663462264
3.9,0.35,97,0.6615999999999933,0.0030124995662534106
3.9,0.35,98,0.6811999999999911,0.003956492573264367
3.9,0.35,99,0.7046999999999886,0.002492175830241129
3.9,0.4,90,0.5961999999999895,0.002159266689132806
3.9,0.4,91,0.6013999999999889,0.0007318277319885802
3.9,0.4,92,0.6072999999999883,0.0003571735040300993
3.9,0.4,93,0.6152999999999874,0.0003585404138847199
3.9,0.4,94,0.6257999999999863,0.0030070946148196853
3.9,0.4,95,0.6379999999999849,0.0023612717464479172
3.9,0.4,96,0.6524999999999943,0.0006456654970979831
3.9,0.4,97,0.6668999999999927,0.00019199228951471603
3.9,0.4,98,0.6864999999999906,0.0017852736702468938
3.9,0.4,99,0.7081999999999882,0.0038744865690941107
3.9,0.45,90,0.600799999999989,0.0016390461956916123
3.9,0.45,91,0.6063999999999884,0.000902317963366128
3.9,0.45,92,0.6137999999999876,0.0023138669411243416
3.9,0.45,93,0.6219999999999867,0.0022992945117212226
3.9,0.45,94,0.6331999999999854,0.0010562785900961485
3.9,0.45,95,0.646499999999984,0.0035011307852635103
3.9,0.45,96,0.6592999999999936,0.0012859061035023634
3.9,0.45,97,0.673899999999992,0.001964421821096559
3.9,0.45,98,0.69159999999999,0.004369790879262034
3.9,0.45,99,0.7103999999999879,0.002103817826393556
3.9,0.5,90,0.6047999999999886,0.0009020808567494014
3.9,0.5,91,0.6124999999999877,9.770471565990777e-05
3.9,0.5,92,0.6199999999999869,0.0028038930907593167
3.9,0.5,93,0.6299999999999858,0.0003566856352459624
3.9,0.5,94,0.6419999999999845,0.00155425339185773
3.9,0.5,95,0.6526999999999943,0.0022890140821767635
3.9,0.5,96,0.664699999999993,0.004098485418895634
3.9,0.5,97,0.6775999999999915,0.0018171253350518141
3.9,0.5,98,0.6944999999999897,0.0006012276209746842
3.9,0.5,99,0.7126999999999877,0.0032384439041624998
3.9,0.55,90,0.6119999999999878,0.002394716211511361
3.9,0.55,91,0.618899999999987,0.0011145646471928607
3.9,0.55,92,0.628399999999986,0.0022544665728221496
3.9,0.55,93,0.6398999999999847,0.0005095447026500844
3.9,0.55,94,0.646699999999984,0.0020892709952418176
3.9,0.55,95,0.6576999999999937,0.002265446233374053
3.9,0.55,96,0.6684999999999925,0.002997904874222707
3.9,0.55,97,0.6833999999999909,0.0029591088936751575
3.9,0.55,98,0.6987999999999892,0.0016358460497380958
3.9,0.55,99,0.7136999999999876,0.0009842120821586984
3.9,0.6,90,0.619099999999987,0.0004422641200694839
3.9,0.6,91,0.6270999999999861,5.292212517401419e-05
3.9,0.6,92,0.6364999999999851,0.0023924482430240064
3.9,0.6,93,0.6431999999999843,0.0012561150180991569
3.9,0.6,94,0.6528999999999943,0.00041166905753329137
3.9,0.6,95,0.6615999999999933,0.0010399930640474966
3.9,0.6,96,0.673299999999992,0.0002857174195138202
3.9,0.6,97,0.6884999999999903,0.0015375718007750695
3.9,0.6,98,0.6997999999999891,0.0034729566996826375
3.9,0.6,99,0.7156999999999873,0.001299481156359088
4.0,0.2,90,0.5874999999999905,0.0006341693547998952
4.0,0.2,91,0.5853999999999907,0.0006893464605904353
4.0,0.2,92,0.5874999999999905,0.0008691693012295245
4.0,0.2,93,0.5887999999999903,0.0015795679814840891
4.0,0.2,94,0.59169999999999,0.0016556806828516752
4.0,0.2,95,0.5991999999999892,0.0007057469598476789
4.0,0.2,96,0.6126999999999877,0.0023533817312193493
4.0,0.2,97,0.6302999999999858,0.002933424145809882
4.0,0.2,98,0.655299999999994,0.0009103020988987956
4.0,0.2,99,0.6899999999999902,0.004494093527269464
4.0,0.25,90,0.5894999999999903,8.83727468132592e-05
4.0,0.25,91,0.5897999999999902,0.0011171054041461815
4.0,0.25,92,0.59139999999999,0.0006965965355448469
4.0,0.25,93,0.5929999999999899,0.0020060246871666694
4.0,0.25,94,0.6034999999999887,0.0010829487231154332
4.0,0.25,95,0.6119999999999878,0.002354408432111364
4.0,0.25,96,0.6249999999999863,0.0008752154094177455
4.0,0.25,97,0.6421999999999844,0.00018834145500846474
4.0,0.25,98,0.6674999999999927,0.0028150663670338926
4.0,0.25,99,0.6964999999999895,0.004747589262179924
4.0,0.3,90,0.5901999999999902,0.0005144232730453123
4.0,0.3,91,0.5905999999999901,0.0016373240228558506
4.0,0.3,92,0.5961999999999895,0.0018012447672733816
4.0,0.3,93,0.6023999999999888,0.0010943793142485485
4.0,0.3,94,0.610099999999988,0.0021393151060142214
4.0,0.3,95,0.6205999999999868,0.0006609045477160967
4.0,0.3,96,0.6354999999999852,0.00036999170209624433
4.0,0.3,97,0.6543999999999941,0.0005411267781308618
4.0,0.3,98,0.6756999999999918,0.001626541621478268
4.0,0.3,99,0.7028999999999888,0.0013684690562304072
4.0,0.35,90,0.59209999999999,0.0006232532570014102
4.0,0.35,91,0.5956999999999896,0.000572081073373265
4.0,0.35,92,0.601199999999989,0.0025666492191830127
4.0,0.35,93,0.6086999999999881,0.001868694806369722
4.0,0.35,94,0.618799999999987,0.00030631730741426913
4.0,0.35,95,0.6292999999999859,0.0028197171742854275
4.0,0.35,96,0.6454999999999841,0.0022455021591550467
4.0,0.35,97,0.6626999999999932,0.0041042644232187776
4.0,0.35,98,0.6818999999999911,0.0037606816203795386
4.0,0.35,99,0.7050999999999885,0.001143941497658955
4.0,0.4,90,0.5969999999999894,0.001897380960325396
4.0,0.4,91,0.6015999999999889,0.0022157950560776772
4.0,0.4,92,0.6074999999999883,0.0017432184179137886
4.0,0.4,93,0.6159999999999873,0.0003876496141171786
4.0,0.4,94,0.6263999999999862,0.0031849249380608564
4.0,0.4,95,0.6387999999999848,0.0012057340762365682
4.0,0.4,96,0.6531999999999942,0.0023827231130587375
4.0,0.4,97,0.6677999999999926,0.0039739294137055604
4.0,0.4,98,0.6869999999999905,0.0025999421711914964
4.0,0.4,99,0.7085999999999881,0.004059230316979868
4.0,0.45,90,0.600499999999989,0.000557716252826481
4.0,0.45,91,0.6067999999999883,0.0018790431711118434
4.0,0.45,92,0.6145999999999875,0.0005497425862481276
4.0,0.45,93,0.6226999999999866,0.0033274664214553583
4.0,0.45,94,0.6340999999999853,0.003385392107950029
4.0,0.45,95,0.6471999999999839,0.0012467657803783296
4.0,0.45,96,0.6593999999999935,0.0006287441067027044
4.0,0.45,97,0.6746999999999919,0.004578035829263721
4.0,0.45,98,0.69199999999999,0.00493305152985796
4.0,0.45,99,0.7106999999999879,0.0006171556245201185
4.0,0.5,90,0.6064999999999884,0.0010970393305989594
4.0,0.5,91,0.6132999999999876,0.0007775614063544404
4.0,0.5,92,0.6207999999999868,0.0021746068537316352
4.0,0.5,93,0.6305999999999857,0.002533494919795072
4.0,0.5,94,0.6427999999999844,0.003125536275199548
4.0,0.5,95,0.6529999999999943,0.0008532284523309195
4.0,0.5,96,0.6658999999999928,0.001124364148947157
4.0,0.5,97,0.6781999999999915,0.0023654998014142566
4.0,0.5,98,0.6951999999999896,0.0009139091321111268
4.0,0.5,99,0.7126999999999877,4.9255939530064135e-05
4.0,0.55,90,0.6127999999999877,0.0025141621812914934
4.0,0.55,91,0.6197999999999869,5.6113495075709726e-05
4.0,0.55,92,0.628499999999986,0.00186813178401101
4.0,0.55,93,0.6399999999999847,0.002790803398838471
4.0,0.55,94,0.6473999999999839,0.0002995094836437053
4.0,0.55,95,0.6583999999999937,0.0012101551001191802
4.0,0.55,96,0.6693999999999924,0.0038505650911118453
4.0,0.55,97,0.6845999999999908,0.0017396437306153533
4.0,0.55,98,0.6995999999999891,0.0010942730450924278
4.0,0.55,99,0.7138999999999875,0.0023052339477875453
4.0,0.6,90,0.6196999999999869,0.0025240059548012153
4.0,0.6,91,0.627799999999986,0.0010640792862091546
4.0,0.6,92,0.637699999999985,0.0020112238030427936
4.0,0.6,93,0.6438999999999843,0.0007184115703602253
4.0,0.6,94,0.6534999999999942,0.00070181566039794
4.0,0.6,95,0.6623999999999932,0.0006542972153308159
4.0,0.6,96,0.6742999999999919,0.0021461423247202908
4.0,0.6,97,0.6883999999999904,0.0013909131690125396
4.0,0.6,98,0.700299999999989,0.0007871132715620704
4.0,0.6,99,0.7152999999999874,0.0048092287220266325
4.1,0.2,90,0.5867999999999906,0.0009751305094916287
4.1,0.2,91,0.5849999999999907,0.00024486671147514534
4.1,0.2,92,0.5870999999999905,3.697528674083409e-05
4.1,0.2,93,0.5885999999999904,0.0012522251756746238
4.1,0.2,94,0.59179999999999,0.001228225853352194
4.1,0.2,95,0.5998999999999891,0.00034756822961344423
4.1,0.2,96,0.6138999999999876,0.001431722723387207
4.1,0.2,97,0.6310999999999857,0.0013878864244395322
4.1,0.2,98,0.6564999999999939,0.000686203854038857
4.1,0.2,99,0.6907999999999901,0.0017764861046400651
4.1,0.25,90,0.5895999999999902,0.0011862495501151367
4.1,0.25,91,0.5898999999999902,0.0005887569880524274
4.1,0.25,92,0.59149999999999,0.0010230243614156454
4.1,0.25,93,0.5930999999999899,0.0006947486812767017
4.1,0.25,94,0.6038999999999887,0.0004916236795528973
4.1,0.25,95,0.6129999999999877,0.0003767706954949948
4.1,0.25,96,0.6256999999999863,0.0002470391146946946
4.1,0.25,97,0.6430999999999844,0.0011570477473137424
4.1,0.25,98,0.6680999999999926,0.000570597396432029
4.1,0.25,99,0.6968999999999894,0.0019977741985320045
4.1,0.3,90,0.5902999999999902,0.0014430218683050332
4.1,0.3,91,0.5904999999999901,0.0009386815051860487
4.1,0.3,92,0.5962999999999895,0.0005316805462152417
4.1,0.3,93,0.6031999999999887,0.0007960320846998514
4.1,0.3,94,0.6110999999999879,0.0007051249124280998
4.1,0.3,95,0.6213999999999867,0.0008494252722108902
4.1,0.3,96,0.6361999999999851,0.000944379912691713
4.1,0.3,97,0.655199999999994,0.0004395438663928586
4.1,0.3,98,0.6761999999999917,0.001932872325913226
4.1,0.3,99,0.7032999999999887,0.00441044360616608
4.1,0.35,90,0.5931999999999898,0.00021406039768204416
4.1,0.35,91,0.5962999999999895,0.0012393295157699397
4.1,0.35,92,0.6016999999999889,0.001076947455194606
4.1,0.35,93,0.6093999999999881,0.0023157971263666494
4.1,0.35,94,0.619499999999987,0.0015401056767469696
4.1,0.35,95,0.6306999999999857,0.0004337103384980194
4.1,0.35,96,0.645899999999984,0.003118494821934677
4.1,0.35,97,0.6634999999999931,0.0007867363478482176
4.1,0.35,98,0.682499999999991,0.002677688041170295
4.1,0.35,99,0.7052999999999885,0.0008833659614382541
4.1,0.4,90,0.5972999999999894,6.128715413668616e-05
4.1,0.4,91,0.6019999999999889,0.0018618072221446515
4.1,0.4,92,0.6088999999999881,0.001590231909859891
4.1,0.4,93,0.6166999999999873,0.0014823950926600802
4.1,0.4,94,0.6274999999999861,0.001208761223778749
4.1,0.4,95,0.6395999999999847,0.0005737972386796082
4.1,0.4,96,0.6537999999999942,0.002955566053936428
4.1,0.4,97,0.6684999999999925,0.0023717801407816637
4.1,0.4,98,0.6875999999999904,0.00042160819821078944
4.1,0.4,99,0.7088999999999881,0.002013987572512102
4.1,0.45,90,0.6018999999999889,2.2814474461075797e-05
4.1,0.45,91,0.6074999999999883,0.0011660632109991294
4.1,0.45,92,0.6156999999999874,0.0029625534393458125
4.1,0.45,93,0.6235999999999865,2.5012579442688588e-05
4.1,0.45,94,0.6345999999999853,0.0032981830787396304
4.1,0.45,95,0.6482999999999838,0.0023959781860308817
4.1,0.45,96,0.6602999999999934,0.0036814798906031738
4.1,0.45,97,0.6751999999999918,0.0018593890520740705
4.1,0.45,98,0.6923999999999899,0.004891587613572689
4.1,0.45,99,0.7110999999999879,0.004281179754829443
4.1,0.5,90,0.6072999999999883,0.0013820559587889298
4.1,0.5,91,0.6138999999999876,0.0008960404289951056
4.1,0.5,92,0.6215999999999867,0.0013545621552066836
4.1,0.5,93,0.6314999999999856,0.0009298318214009515
4.1,0.5,94,0.6434999999999843,0.0010108978736418932
4.1,0.5,95,0.6539999999999941,0.0022793169845324616
4.1,0.5,96,0.6662999999999928,0.003367542138742248
4.1,0.5,97,0.6792999999999914,0.0042844813625305895
4.1,0.5,98,0.6955999999999896,0.0050592207557609604
4.1,0.5,99,0.7128999999999877,0.0035193130497448437
4.1,0.55,90,0.6138999999999876,0.0001616458001737618
4.1,0.55,91,0.6201999999999869,0.00255847955367275
4.1,0.55,92,0.6299999999999858,0.002428112099625703
4.1,0.55,93,0.6397999999999847,0.0024223908597347135
4.1,0.55,94,0.6489999999999837,0.0010086726703843897
4.1,0.55,95,0.6590999999999936,0.0029025012528627486
4.1,0.55,96,0.6695999999999924,0.000484646719462731
4.1,0.55,97,0.6848999999999907,0.0007390049849976461
4.1,0.55,98,0.6999999999999891,0.004985483474232376
4.1,0.55,99,0.7143999999999875,0.0013481340474920127
4.1,0.6,90,0.6199999999999869,0.0018201492557753402
4.1,0.6,91,0.6291999999999859,0.0027613808568299186
4.1,0.6,92,0.6385999999999848,0.00013593750794028175
4.1,0.6,93,0.6445999999999842,0.0005929570125390047
4.1,0.6,94,0.6533999999999942,0.0009538592892404968
4.1,0.6,95,0.6631999999999931,0.0002433840340966421
4.1,0.6,96,0.6749999999999918,0.004379045454536522
4.1,0.6,97,0.6889999999999903,0.0011163140957634917
4.1,0.6,98,0.700599999999989,0.0011707155211371028
4.1,0.6,99,0.7161999999999873,0.004032379656694508
4.2,0.2,90,0.5872999999999905,0.00036458630441990033
4.2,0.2,91,0.5854999999999907,0.0005689880380125179
4.2,0.2,92,0.5871999999999905,0.0004035544930369927
4.2,0.2,93,0.5888999999999903,0.0012935386769129485
4.2,0.2,94,0.59209999999999,0.0010370161699184805
4.2,0.2,95,0.600899999999989,0.0014927485670641486
4.2,0.2,96,0.6150999999999874,0.0013383161546650366
4.2,0.2,97,0.6318999999999856,0.002884766601783728
4.2,0.2,98,0.6573999999999938,0.00386732783959503
4.2,0.2,99,0.69129999999999,0.0033197460885121925
4.2,0.25,90,0.5894999999999903,0.0004747290747937861
4.2,0.25,91,0.5898999999999902,0.0011425439450552504
4.2,0.25,92,0.5911999999999901,0.00011079243059453365
4.2,0.25,93,0.5939999999999898,0.0006082820527687537
4.2,0.25,94,0.6040999999999886,0.0002085233367320634
4.2,0.25,95,0.6134999999999876,0.0018847984792870894
4.2,0.25,96,0.6263999999999862,0.0001315267628041863
4.2,0.25,97,0.6439999999999843,0.0013763708509262483
4.2,0.25,98,0.6688999999999925,0.0026276724223524613
4.2,0.25,99,0.6974999999999894,0.002068708032244095
4.2,0.3,90,0.5907999999999901,0.0012505186692853773
4.2,0.3,91,0.5912999999999901,0.0009345990726710298
4.2,0.3,92,0.5966999999999895,0.0005123187035947185
4.2,0.3,93,0.6037999999999887,0.001635729923118219
4.2,0.3,94,0.6115999999999878,0.0027375589982032
4.2,0.3,95,0.6223999999999866,0.00295830311498653
4.2,0.3,96,0.636999999999985,0.001983278139559846
4.2,0.3,97,0.6560999999999939,0.002998162711884252
4.2,0.3,98,0.6767999999999916,0.003897843264074882
4.2,0.3,99,0.7034999999999887,0.0015086877819217902
4.2,0.35,90,0.5927999999999899,0.0012520369382824244
4.2,0.35,91,0.5968999999999894,0.0019482882404044958
4.2,0.35,92,0.6016999999999889,0.0018480163547107541
4.2,0.35,93,0.609599999999988,0.0002146314785508373
4.2,0.35,94,0.6203999999999869,0.0029563608186363023
4.2,0.35,95,0.6312999999999857,0.0010691893865751197
4.2,0.35,96,0.646399999999984,0.0036925079513475782
4.2,0.35,97,0.664299999999993,0.00046399885453456716
4.2,0.35,98,0.682699999999991,0.0038063628793717098
4.2,0.35,99,0.7057999999999884,0.002187689403761832
4.2,0.4,90,0.5975999999999894,0.0012639901947520812
4.2,0.4,91,0.6019999999999889,0.001328592384081297
4.2,0.4,92,0.6092999999999881,0.0013952096364797236
4.2,0.4,93,0.6177999999999871,0.0018768845768471546
4.2,0.4,94,0.628299999999986,0.000433158798559526
4.2,0.4,95,0.6410999999999846,0.000260492612141162
4.2,0.4,96,0.654799999999994,0.0011297741565006987
4.2,0.4,97,0.6692999999999925,0.0013512864543917392
4.2,0.4,98,0.6881999999999904,0.0019110674883482115
4.2,0.4,99,0.7090999999999881,0.0026137371109789657
4.2,0.45,90,0.6032999999999887,0.00200032389401421
4.2,0.45,91,0.6082999999999882,0.002138070044126512
4.2,0.45,92,0.6163999999999873,0.0016935983139440432
4.2,0.45,93,0.6246999999999864,0.0011220229272221208
4.2,0.45,94,0.6355999999999852,0.001712655681913421
4.2,0.45,95,0.6483999999999838,0.0034789922417363555
4.2,0.45,96,0.6606999999999934,0.0022308284773879246
4.2,0.45,97,0.6759999999999917,0.003956210530957308
4.2,0.45,98,0.6927999999999899,0.0013771733624127088
4.2,0.45,99,0.7113999999999878,0.0017417567629919428
4.2,0.5,90,0.6073999999999883,0.001040904025191048
4.2,0.5,91,0.6145999999999875,0.0003146482577352203
4.2,0.5,92,0.6223999999999866,0.0019239655088135593
4.2,0.5,93,0.6325999999999855,0.0034158737434557994
4.2,0.5,94,0.6441999999999842,0.0017945310344729762
4.2,0.5,95,0.655299999999994,0.0027771048384325125
4.2,0.5,96,0.6669999999999927,0.003145382991881073
4.2,0.5,97,0.6803999999999912,0.00017542310295154664
4.2,0.5,98,0.6962999999999895,0.0032628858342189444
4.2,0.5,99,0.7133999999999876,0.0016059642734123946
4.2,0.55,90,0.6138999999999876,0.0028483335814837234
4.2,0.55,91,0.6220999999999867,0.0007069923899602589
4.2,0.55,92,0.6311999999999857,0.001002723192454536
4.2,0.55,93,0.6404999999999846,0.002987498980975509
4.2,0.55,94,0.6497999999999946,0.002879995412268914
4.2,0.55,95,0.6599999999999935,0.0029950669861133336
4.2,0.55,96,0.6698999999999924,0.0034571481714761897
4.2,0.55,97,0.6853999999999907,0.003223821035062857
4.2,0.55,98,0.6997999999999891,0.00035938956484464463
4.2,0.55,99,0.7147999999999874,0.0015439718055972405
4.2,0.6,90,0.6213999999999867,0.001716973546028267
4.2,0.6,91,0.6292999999999859,0.0008387574443848289
4.2,0.6,92,0.6388999999999848,0.0010059802181905067
4.2,0.6,93,0.6449999999999841,3.648020531707736e-05
4.2,0.6,94,0.6538999999999942,0.001150185889020665
4.2,0.6,95,0.6635999999999931,0.0006128226015873232
4.2,0.6,96,0.6760999999999917,0.0021014383986547
4.2,0.6,97,0.6889999999999903,0.0018871811643141336
4.2,0.6,98,0.701099999999989,0.0019267857388427414
4.2,0.6,99,0.7166999999999872,0.000612546189758383
4.3,0.2,90,0.5875999999999905,0.00026986172306543574
4.3,0.2,91,0.5850999999999907,0.0007582116720338675
4.3,0.2,92,0.5881999999999904,0.0012727460754905088
4.3,0.2,93,0.5890999999999903,0.0005526459262941626
4.3,0.2,94,0.59229999999999,0.0012049519569749137
4.3,0.2,95,0.6016999999999889,0.0013788095845844804
4.3,0.2,96,0.6158999999999873,4.969420613046621e-05
4.3,0.2,97,0.6327999999999855,0.0030836017464859794
4.3,0.2,98,0.6579999999999937,0.002547570319917921
4.3,0.2,99,0.69199999999999,0.002011446487991075
4.3,0.25,90,0.5896999999999902,0.0005407924968266943
4.3,0.25,91,0.5897999999999902,0.0007559462718779772
4.3,0.25,92,0.59139999999999,0.00027234011013475254
4.3,0.25,93,0.5945999999999897,0.0020607538948981996
4.3,0.25,94,0.6043999999999886,0.0016779322227260403
4.3,0.25,95,0.6140999999999875,0.0019482634975119422
4.3,0.25,96,0.6270999999999861,0.0014152280073572857
4.3,0.25,97,0.6445999999999842,0.002515306346033076
4.3,0.25,98,0.6696999999999924,0.0041849486787633875
4.3,0.25,99,0.6980999999999893,0.0023164911394115595
4.3,0.3,90,0.5900999999999902,0.0011980573481495608
4.3,0.3,91,0.59149999999999,0.00014478646366246047
4.3,0.3,92,0.5972999999999894,0.0002633700066989251
4.3,0.3,93,0.6048999999999886,0.0010636456619972474
4.3,0.3,94,0.6123999999999877,0.0009901761482242562
4.3,0.3,95,0.6231999999999865,0.0015060700851924546
4.3,0.3,96,0.637599999999985,0.00017996531605689146
4.3,0.3,97,0.6567999999999938,0.0003832639944962523
4.3,0.3,98,0.6773999999999916,0.004088411504582138
4.3,0.3,99,0.7038999999999886,0.005079164417695258
4.3,0.35,90,0.5929999999999899,0.0014702720121616845
4.3,0.35,91,0.5975999999999894,0.002301681570963355
4.3,0.35,92,0.6023999999999888,0.000738615261686839
4.3,0.35,93,0.610399999999988,0.001074944290412181
4.3,0.35,94,0.6203999999999869,0.0011349690363143428
4.3,0.35,95,0.6320999999999856,0.00045215917761486573
4.3,0.35,96,0.6470999999999839,0.0027436063778378157
4.3,0.35,97,0.6649999999999929,0.00179405995479707
4.3,0.35,98,0.6830999999999909,0.00446773199865918
4.3,0.35,99,0.7061999999999884,0.0020155620197575795
4.3,0.4,90,0.5980999999999893,0.0002775209161426813
4.3,0.4,91,0.6026999999999888,0.002123349345947246
4.3,0.4,92,0.6107999999999879,0.001146194361577599
4.3,0.4,93,0.6179999999999871,0.0017611882944732922
4.3,0.4,94,0.6294999999999858,0.0015000277999832226
4.3,0.4,95,0.6417999999999845,0.0029460069378617858
4.3,0.4,96,0.655299999999994,3.168533009622019e-05
4.3,0.4,97,0.6701999999999924,0.003218541004546759
4.3,0.4,98,0.6886999999999903,0.0007079725832085484
4.3,0.4,99,0.709499999999988,0.0015388783522874026
4.3,0.45,90,0.6038999999999887,0.0014397376068469487
4.3,0.45,91,0.6089999999999881,0.000536089205091176
4.3,0.45,92,0.6169999999999872,0.0008968754285414255
4.3,0.45,93,0.6255999999999863,0.0020796598065822374
4.3,0.45,94,0.636999999999985,0.003536924750730826
4.3,0.45,95,0.6490999999999837,0.0019379095503552334
4.3,0.45,96,0.6609999999999934,0.001327294650528397
4.3,0.45,97,0.6765999999999917,0.0037790635150024973
4.3,0.45,98,0.6933999999999898,0.0008052037859281713
4.3,0.45,99,0.7115999999999878,0.004863762221600066
4.3,0.5,90,0.6081999999999882,0.002127106449665281
4.3,0.5,91,0.6157999999999874,0.0006870576829207524
4.3,0.5,92,0.6235999999999865,0.002372979543088628
4.3,0.5,93,0.6332999999999854,0.0027977680349061465
