S0,K,r,m,T,H,sigma,trading_days,price_mc,price,price_adj,best_beta
100,100,0.1,50,2.0,93,0.4,250,14.733,9.768,14.621,0.5989
100,100,0.1,50,2.0,93,0.45,250,14.978,9.416,14.805,0.601
100,100,0.1,50,2.0,93,0.5,250,15.278,9.133,15.047,0.6089
100,100,0.1,50,2.0,93,0.55,250,15.643,8.903,15.331,0.611
100,100,0.1,50,2.0,93,0.6,250,16.045,8.711,15.648,0.611
100,100,0.1,50,2.1,93,0.2,250,15.62,13.065,15.605,0.5889
100,100,0.1,50,2.1,93,0.25,250,15.118,11.836,15.085,0.589
100,100,0.1,50,2.1,93,0.3,250,14.899,10.974,14.858,0.5899
100,100,0.1,50,2.1,93,0.35,250,14.892,10.346,14.821,0.591
100,100,0.1,50,2.1,93,0.4,250,15.036,9.871,14.91,0.5989
100,100,0.1,50,2.1,93,0.45,250,15.276,9.501,15.086,0.601
100,100,0.1,50,2.1,93,0.5,250,15.576,9.205,15.324,0.609
100,100,0.1,50,2.1,93,0.55,250,15.943,8.964,15.608,0.611
100,100,0.1,50,2.1,93,0.6,250,16.36,8.764,15.925,0.611
100,100,0.1,50,2.2,93,0.2,250,16.032,13.344,16.017,0.5889
100,100,0.1,50,2.2,93,0.25,250,15.473,12.039,15.438,0.589
100,100,0.1,50,2.2,93,0.3,250,15.218,11.129,15.175,0.5899
100,100,0.1,50,2.2,93,0.35,250,15.19,10.468,15.116,0.591
100,100,0.1,50,2.2,93,0.4,250,15.327,9.97,15.192,0.599
100,100,0.1,50,2.2,93,0.45,250,15.556,9.582,15.36,0.601
100,100,0.1,50,2.2,93,0.5,250,15.867,9.274,15.595,0.6109
100,100,0.1,50,2.2,93,0.55,250,16.241,9.022,15.877,0.611
100,100,0.1,50,2.2,93,0.6,250,16.661,8.814,16.195,0.611
100,100,0.1,50,2.3,93,0.2,250,16.443,13.617,16.424,0.5889
100,100,0.1,50,2.3,93,0.25,250,15.82,12.236,15.785,0.589
100,100,0.1,50,2.3,93,0.3,250,15.536,11.279,15.486,0.59
100,100,0.1,50,2.3,93,0.35,250,15.489,10.586,15.406,0.591
100,100,0.1,50,2.3,93,0.4,250,15.624,10.065,15.468,0.601
100,100,0.1,50,2.3,93,0.45,250,15.846,9.661,15.629,0.6089
100,100,0.1,50,2.3,93,0.5,250,16.16,9.339,15.859,0.611
100,100,0.1,50,2.3,93,0.55,250,16.529,9.078,16.14,0.611
100,100,0.1,50,2.3,93,0.6,250,16.957,8.862,16.459,0.611
100,100,0.1,50,2.4,93,0.2,250,16.842,13.884,16.823,0.5889
100,100,0.1,50,2.4,93,0.25,250,16.163,12.428,16.125,0.589
100,100,0.1,50,2.4,93,0.3,250,15.847,11.424,15.792,0.5909
100,100,0.1,50,2.4,93,0.35,250,15.786,10.7,15.689,0.5989
100,100,0.1,50,2.4,93,0.4,250,15.902,10.157,15.738,0.601
100,100,0.1,50,2.4,93,0.45,250,16.124,9.737,15.891,0.6089
100,100,0.1,50,2.4,93,0.5,250,16.443,9.403,16.117,0.611
100,100,0.1,50,2.4,93,0.55,250,16.812,9.132,16.397,0.611
100,100,0.1,50,2.4,93,0.6,250,17.251,8.908,16.716,0.611
100,100,0.1,50,2.5,93,0.2,250,17.235,14.145,17.217,0.5889
100,100,0.1,50,2.5,93,0.25,250,16.504,12.616,16.461,0.59
100,100,0.1,50,2.5,93,0.3,250,16.156,11.565,16.092,0.591
100,100,0.1,50,2.5,93,0.35,250,16.075,10.81,15.967,0.5989
100,100,0.1,50,2.5,93,0.4,250,16.18,10.246,16.003,0.601
100,100,0.1,50,2.5,93,0.45,250,16.401,9.81,16.148,0.6089
100,100,0.1,50,2.5,93,0.5,250,16.716,9.464,16.37,0.611
100,100,0.1,50,2.5,93,0.55,250,17.09,9.183,16.648,0.611
100,100,0.1,50,2.5,93,0.6,250,17.532,8.952,16.968,0.611
100,100,0.1,50,2.6,93,0.2,250,17.621,14.4,17.606,0.5889
100,100,0.1,50,2.6,93,0.25,250,16.838,12.799,16.791,0.59
100,100,0.1,50,2.6,93,0.3,250,16.461,11.703,16.386,0.591
100,100,0.1,50,2.6,93,0.35,250,16.363,10.918,16.241,0.5989
100,100,0.1,50,2.6,93,0.4,250,16.454,10.332,16.263,0.601
100,100,0.1,50,2.6,93,0.45,250,16.668,9.88,16.4,0.609
100,100,0.1,50,2.6,93,0.5,250,16.993,9.522,16.618,0.611
100,100,0.1,50,2.6,93,0.55,250,17.374,9.233,16.894,0.611
100,100,0.1,50,2.6,93,0.6,250,17.81,8.994,17.214,0.611
100,100,0.1,50,2.7,93,0.2,250,18.005,14.651,17.989,0.5889
100,100,0.1,50,2.7,93,0.25,250,17.167,12.977,17.115,0.5909
100,100,0.1,50,2.7,93,0.3,250,16.757,11.837,16.676,0.591
100,100,0.1,50,2.7,93,0.35,250,16.641,11.022,16.509,0.5989
100,100,0.1,50,2.7,93,0.4,250,16.727,10.415,16.518,0.601
100,100,0.1,50,2.7,93,0.45,250,16.938,9.948,16.648,0.6109
100,100,0.1,50,2.7,93,0.5,250,17.258,9.579,16.861,0.611
100,100,0.1,50,2.7,93,0.55,250,17.642,9.281,17.135,0.611
100,100,0.1,50,2.7,93,0.6,250,18.085,9.035,17.455,0.611
100,100,0.1,50,2.8,93,0.2,250,18.388,14.896,18.367,0.5889
100,100,0.1,50,2.8,93,0.25,250,17.486,13.152,17.435,0.59
100,100,0.1,50,2.8,93,0.3,250,17.05,11.967,16.962,0.591
100,100,0.1,50,2.8,93,0.35,250,16.913,11.123,16.773,0.5989
100,100,0.1,50,2.8,93,0.4,250,16.994,10.496,16.769,0.6089
100,100,0.1,50,2.8,93,0.45,250,17.2,10.014,16.89,0.611
100,100,0.1,50,2.8,93,0.5,250,17.516,9.634,17.099,0.611
100,100,0.1,50,2.8,93,0.55,250,17.906,9.327,17.372,0.611
100,100,0.1,50,2.8,93,0.6,250,18.354,9.074,17.692,0.611
100,100,0.1,50,2.9,93,0.2,250,18.762,15.137,18.74,0.5889
100,100,0.1,50,2.9,93,0.25,250,17.808,13.322,17.751,0.591
100,100,0.1,50,2.9,93,0.3,250,17.337,12.095,17.242,0.591
100,100,0.1,50,2.9,93,0.35,250,17.182,11.222,17.032,0.5999
100,100,0.1,50,2.9,93,0.4,250,17.258,10.575,17.015,0.6089
100,100,0.1,50,2.9,93,0.45,250,17.454,10.078,17.128,0.611
100,100,0.1,50,2.9,93,0.5,250,17.77,9.687,17.333,0.611
100,100,0.1,50,2.9,93,0.55,250,18.165,9.371,17.604,0.611
100,100,0.1,50,2.9,93,0.6,250,18.626,9.111,17.923,0.611
100,100,0.1,50,3.0,93,0.2,250,19.133,15.374,19.109,0.5889
100,100,0.1,50,3.0,93,0.25,250,18.118,13.489,18.062,0.5909
100,100,0.1,50,3.0,93,0.3,250,17.624,12.219,17.519,0.5989
100,100,0.1,50,3.0,93,0.35,250,17.453,11.318,17.287,0.6009
100,100,0.1,50,3.0,93,0.4,250,17.508,10.651,17.257,0.6089
100,100,0.1,50,3.0,93,0.45,250,17.711,10.14,17.362,0.611
100,100,0.1,50,3.0,93,0.5,250,18.015,9.738,17.563,0.611
100,100,0.1,50,3.0,93,0.55,250,18.412,9.414,17.831,0.611
100,100,0.1,50,3.0,93,0.6,250,18.888,9.148,18.15,0.611
100,100,0.1,50,3.1,93,0.2,250,19.499,15.606,19.473,0.5889
100,100,0.1,50,3.1,93,0.25,250,18.427,13.653,18.369,0.5909
100,100,0.1,50,3.1,93,0.3,250,17.902,12.34,17.791,0.5989
100,100,0.1,50,3.1,93,0.35,250,17.717,11.411,17.539,0.601
100,100,0.1,50,3.1,93,0.4,250,17.764,10.725,17.495,0.6089
100,100,0.1,50,3.1,93,0.45,250,17.965,10.2,17.592,0.611
100,100,0.1,50,3.1,93,0.5,250,18.265,9.787,17.788,0.611
100,100,0.1,50,3.1,93,0.55,250,18.668,9.455,18.055,0.611
100,100,0.1,50,3.1,93,0.6,250,19.146,9.183,18.373,0.611
100,100,0.1,50,3.2,93,0.2,250,19.864,15.834,19.833,0.5889
100,100,0.1,50,3.2,93,0.25,250,18.732,13.813,18.672,0.5909
100,100,0.1,50,3.2,93,0.3,250,18.178,12.459,18.06,0.5989
100,100,0.1,50,3.2,93,0.35,250,17.976,11.502,17.786,0.601
100,100,0.1,50,3.2,93,0.4,250,18.021,10.797,17.73,0.61
100,100,0.1,50,3.2,93,0.45,250,18.211,10.259,17.819,0.611
100,100,0.1,50,3.2,93,0.5,250,18.508,9.836,18.01,0.611
100,100,0.1,50,3.2,93,0.55,250,18.92,9.495,18.274,0.611
100,100,0.1,50,3.2,93,0.6,250,19.403,9.217,18.592,0.611
100,100,0.1,50,3.3,93,0.2,250,20.217,16.058,20.188,0.5889
100,100,0.1,50,3.3,93,0.25,250,19.038,13.97,18.971,0.591
100,100,0.1,50,3.3,93,0.3,250,18.458,12.574,18.325,0.5989
100,100,0.1,50,3.3,93,0.35,250,18.232,11.591,18.03,0.601
100,100,0.1,50,3.3,93,0.4,250,18.272,10.867,17.96,0.611
100,100,0.1,50,3.3,93,0.45,250,18.452,10.315,18.041,0.611
100,100,0.1,50,3.3,93,0.5,250,18.753,9.882,18.228,0.611
100,100,0.1,50,3.3,93,0.55,250,19.168,9.534,18.49,0.611
100,100,0.1,50,3.3,93,0.6,250,19.628,9.249,18.808,0.611
100,100,0.1,50,3.4,93,0.2,250,20.566,16.279,20.54,0.5889
100,100,0.1,50,3.4,93,0.25,250,19.336,14.124,19.266,0.591
100,100,0.1,50,3.4,93,0.3,250,18.728,12.688,18.586,0.5989
100,100,0.1,50,3.4,93,0.35,250,18.492,11.678,18.271,0.601
100,100,0.1,50,3.4,93,0.4,250,18.507,10.936,18.188,0.611
100,100,0.1,50,3.4,93,0.45,250,18.693,10.37,18.261,0.611
100,100,0.1,50,3.4,93,0.5,250,18.999,9.927,18.442,0.611
100,100,0.1,50,3.4,93,0.55,250,19.408,9.572,18.702,0.611
100,100,0.1,50,3.4,93,0.6,250,19.865,9.281,19.019,0.611
100,100,0.1,50,3.5,93,0.2,250,20.917,16.496,20.888,0.5889
100,100,0.1,50,3.5,93,0.25,250,19.631,14.275,19.558,0.591
100,100,0.1,50,3.5,93,0.3,250,18.994,12.799,18.844,0.599
100,100,0.1,50,3.5,93,0.35,250,18.744,11.763,18.508,0.6089
100,100,0.1,50,3.5,93,0.4,250,18.75,11.002,18.412,0.611
100,100,0.1,50,3.5,93,0.45,250,18.929,10.424,18.476,0.611
100,100,0.1,50,3.5,93,0.5,250,19.232,9.971,18.653,0.611
100,100,0.1,50,3.5,93,0.55,250,19.645,9.608,18.911,0.611
100,100,0.1,50,3.5,93,0.6,250,20.104,9.311,19.227,0.611
100,100,0.1,50,3.6,93,0.2,250,21.268,16.709,21.232,0.5889
100,100,0.1,50,3.6,93,0.25,250,19.922,14.423,19.846,0.591
100,100,0.1,50,3.6,93,0.3,250,19.259,12.907,19.099,0.5999
100,100,0.1,50,3.6,93,0.35,250,18.99,11.846,18.741,0.6089
100,100,0.1,50,3.6,93,0.4,250,18.984,11.067,18.632,0.611
100,100,0.1,50,3.6,93,0.45,250,19.159,10.476,18.689,0.611
100,100,0.1,50,3.6,93,0.5,250,19.47,10.014,18.861,0.611
100,100,0.1,50,3.6,93,0.55,250,19.891,9.644,19.116,0.611
100,100,0.1,50,3.6,93,0.6,250,20.347,9.341,19.432,0.611
100,100,0.1,50,3.7,93,0.2,250,21.611,16.919,21.572,0.5889
100,100,0.1,50,3.7,93,0.25,250,20.214,14.569,20.131,0.591
100,100,0.1,50,3.7,93,0.3,250,19.522,13.014,19.351,0.6009
100,100,0.1,50,3.7,93,0.35,250,19.23,11.927,18.972,0.6089
100,100,0.1,50,3.7,93,0.4,250,19.217,11.131,18.85,0.611
100,100,0.1,50,3.7,93,0.45,250,19.394,10.527,18.898,0.611
100,100,0.1,50,3.7,93,0.5,250,19.695,10.055,19.066,0.611
100,100,0.1,50,3.7,93,0.55,250,20.128,9.678,19.318,0.611
100,100,0.1,50,3.7,93,0.6,250,20.564,9.37,19.633,0.611
100,100,0.1,50,3.8,93,0.2,250,21.949,17.126,21.909,0.5889
100,100,0.1,50,3.8,93,0.25,250,20.499,14.712,20.412,0.591
100,100,0.1,50,3.8,93,0.3,250,19.782,13.118,19.599,0.601
100,100,0.1,50,3.8,93,0.35,250,19.473,12.006,19.2,0.6089
100,100,0.1,50,3.8,93,0.4,250,19.444,11.193,19.064,0.611
100,100,0.1,50,3.8,93,0.45,250,19.61,10.577,19.105,0.611
100,100,0.1,50,3.8,93,0.5,250,19.921,10.096,19.267,0.611
100,100,0.1,50,3.8,93,0.55,250,20.35,9.711,19.517,0.611
100,100,0.1,50,3.8,93,0.6,250,20.796,9.397,19.831,0.611
100,100,0.1,50,3.9,93,0.2,250,22.283,17.329,22.242,0.5889
100,100,0.1,50,3.9,93,0.25,250,20.782,14.852,20.691,0.591
100,100,0.1,50,3.9,93,0.3,250,20.039,13.22,19.844,0.601
100,100,0.1,50,3.9,93,0.35,250,19.708,12.083,19.425,0.6089
100,100,0.1,50,3.9,93,0.4,250,19.675,11.253,19.276,0.611
100,100,0.1,50,3.9,93,0.45,250,19.83,10.625,19.309,0.611
100,100,0.1,50,3.9,93,0.5,250,20.14,10.135,19.466,0.611
100,100,0.1,50,3.9,93,0.55,250,20.583,9.744,19.713,0.611
100,100,0.1,50,3.9,93,0.6,250,21.005,9.424,20.027,0.611
100,100,0.1,50,4.0,93,0.2,250,22.618,17.53,22.572,0.5889
100,100,0.1,50,4.0,93,0.25,250,21.059,14.99,20.966,0.591
100,100,0.1,50,4.0,93,0.3,250,20.289,13.321,20.087,0.601
100,100,0.1,50,4.0,93,0.35,250,19.943,12.159,19.647,0.6089
100,100,0.1,50,4.0,93,0.4,250,19.9,11.312,19.485,0.611
100,100,0.1,50,4.0,93,0.45,250,20.048,10.672,19.509,0.611
100,100,0.1,50,4.0,93,0.5,250,20.356,10.173,19.662,0.611
100,100,0.1,50,4.0,93,0.55,250,20.791,9.775,19.907,0.611
100,100,0.1,50,4.0,93,0.6,250,21.223,9.451,20.219,0.611
100,100,0.1,50,4.1,93,0.2,250,22.945,17.728,22.899,0.5889
100,100,0.1,50,4.1,93,0.25,250,21.335,15.126,21.239,0.591
100,100,0.1,50,4.1,93,0.3,250,20.541,13.419,20.326,0.601
100,100,0.1,50,4.1,93,0.35,250,20.175,12.233,19.866,0.609
100,100,0.1,50,4.1,93,0.4,250,20.122,11.37,19.691,0.611
100,100,0.1,50,4.1,93,0.45,250,20.268,10.718,19.707,0.611
100,100,0.1,50,4.1,93,0.5,250,20.573,10.211,19.855,0.611
100,100,0.1,50,4.1,93,0.55,250,20.992,9.806,20.097,0.611
100,100,0.1,50,4.1,93,0.6,250,21.439,9.476,20.408,0.611
100,100,0.1,50,4.2,93,0.2,250,23.272,17.922,23.222,0.5889
100,100,0.1,50,4.2,93,0.25,250,21.615,15.259,21.508,0.591
100,100,0.1,50,4.2,93,0.3,250,20.788,13.515,20.563,0.601
100,100,0.1,50,4.2,93,0.35,250,20.4,12.306,20.082,0.6099
100,100,0.1,50,4.2,93,0.4,250,20.347,11.427,19.895,0.611
100,100,0.1,50,4.2,93,0.45,250,20.488,10.763,19.903,0.611
100,100,0.1,50,4.2,93,0.5,250,20.79,10.247,20.046,0.611
100,100,0.1,50,4.2,93,0.55,250,21.204,9.835,20.285,0.611
100,100,0.1,50,4.2,93,0.6,250,21.647,9.501,20.595,0.611
100,100,0.1,50,4.3,93,0.2,250,23.595,18.114,23.543,0.589
100,100,0.1,50,4.3,93,0.25,250,21.89,15.391,21.775,0.591
100,100,0.1,50,4.3,93,0.3,250,21.039,13.61,20.798,0.601
100,100,0.1,50,4.3,93,0.35,250,20.629,12.377,20.296,0.61
100,100,0.1,50,4.3,93,0.4,250,20.559,11.482,20.096,0.611
100,100,0.1,50,4.3,93,0.45,250,20.703,10.807,20.096,0.611
100,100,0.1,50,4.3,93,0.5,250,21.001,10.282,20.234,0.611
100,100,0.1,50,4.3,93,0.55,250,21.423,9.864,20.47,0.611
100,100,0.1,50,4.3,93,0.6,250,21.857,9.525,20.779,0.611
100,100,0.1,50,4.4,93,0.2,250,23.915,18.303,23.86,0.589
100,100,0.1,50,4.4,93,0.25,250,22.16,15.52,22.039,0.5989
100,100,0.1,50,4.4,93,0.3,250,21.278,13.703,21.029,0.6089
100,100,0.1,50,4.4,93,0.35,250,20.858,12.447,20.508,0.611
100,100,0.1,50,4.4,93,0.4,250,20.774,11.536,20.295,0.611
100,100,0.1,50,4.4,93,0.45,250,20.92,10.85,20.286,0.611
100,100,0.1,50,4.4,93,0.5,250,21.216,10.317,20.419,0.611
100,100,0.1,50,4.4,93,0.55,250,21.632,9.893,20.653,0.611
100,100,0.1,50,4.4,93,0.6,250,22.076,9.548,20.961,0.611
100,100,0.1,50,4.5,93,0.2,250,24.234,18.49,24.175,0.5899
100,100,0.1,50,4.5,93,0.25,250,22.431,15.647,22.3,0.5989
100,100,0.1,50,4.5,93,0.3,250,21.516,13.795,21.258,0.6089
100,100,0.1,50,4.5,93,0.35,250,21.084,12.516,20.717,0.611
100,100,0.1,50,4.5,93,0.4,250,20.989,11.589,20.491,0.611
100,100,0.1,50,4.5,93,0.45,250,21.131,10.892,20.474,0.611
100,100,0.1,50,4.5,93,0.5,250,21.437,10.35,20.602,0.611
100,100,0.1,50,4.5,93,0.55,250,21.837,9.92,20.833,0.611
100,100,0.1,50,4.5,93,0.6,250,22.294,9.571,21.14,0.611
100,100,0.1,50,4.6,93,0.2,250,24.55,18.674,24.486,0.59
100,100,0.1,50,4.6,93,0.25,250,22.699,15.772,22.559,0.5989
100,100,0.1,50,4.6,93,0.3,250,21.745,13.884,21.485,0.6089
100,100,0.1,50,4.6,93,0.35,250,21.301,12.583,20.923,0.611
100,100,0.1,50,4.6,93,0.4,250,21.203,11.641,20.685,0.611
100,100,0.1,50,4.6,93,0.45,250,21.341,10.932,20.66,0.611
100,100,0.1,50,4.6,93,0.5,250,21.642,10.383,20.783,0.611
100,100,0.1,50,4.6,93,0.55,250,22.041,9.947,21.011,0.611
100,100,0.1,50,4.6,93,0.6,250,22.504,9.593,21.316,0.611
100,100,0.1,50,4.7,93,0.2,250,24.86,18.855,24.795,0.59
100,100,0.1,50,4.7,93,0.25,250,22.966,15.895,22.815,0.5989
100,100,0.1,50,4.7,93,0.3,250,21.979,13.973,21.709,0.6089
100,100,0.1,50,4.7,93,0.35,250,21.518,12.649,21.128,0.611
100,100,0.1,50,4.7,93,0.4,250,21.408,11.691,20.876,0.611
100,100,0.1,50,4.7,93,0.45,250,21.542,10.972,20.844,0.611
100,100,0.1,50,4.7,93,0.5,250,21.845,10.415,20.961,0.611
100,100,0.1,50,4.7,93,0.55,250,22.231,9.973,21.187,0.611
100,100,0.1,50,4.7,93,0.6,250,22.679,9.614,21.491,0.611
100,100,0.1,50,4.8,93,0.2,250,25.17,19.034,25.1,0.59
100,100,0.1,50,4.8,93,0.25,250,23.224,16.016,23.069,0.5989
100,100,0.1,50,4.8,93,0.3,250,22.21,14.059,21.931,0.6089
100,100,0.1,50,4.8,93,0.35,250,21.737,12.713,21.33,0.611
100,100,0.1,50,4.8,93,0.4,250,21.624,11.741,21.066,0.611
100,100,0.1,50,4.8,93,0.45,250,21.746,11.012,21.025,0.611
100,100,0.1,50,4.8,93,0.5,250,22.045,10.447,21.138,0.611
100,100,0.1,50,4.8,93,0.55,250,22.428,9.998,21.36,0.611
100,100,0.1,50,4.8,93,0.6,250,22.87,9.635,21.663,0.611
100,100,0.1,50,4.9,93,0.2,250,25.475,19.21,25.403,0.59
100,100,0.1,50,4.9,93,0.25,250,23.476,16.135,23.32,0.5989
100,100,0.1,50,4.9,93,0.3,250,22.442,14.144,22.151,0.6089
100,100,0.1,50,4.9,93,0.35,250,21.951,12.777,21.53,0.611
100,100,0.1,50,4.9,93,0.4,250,21.829,11.79,21.253,0.611
100,100,0.1,50,4.9,93,0.45,250,21.943,11.05,21.204,0.611
100,100,0.1,50,4.9,93,0.5,250,22.248,10.477,21.312,0.611
100,100,0.1,50,4.9,93,0.55,250,22.62,10.023,21.531,0.611
100,100,0.1,50,4.9,93,0.6,250,23.057,9.656,21.833,0.611
100,100,0.1,50,5.0,93,0.2,250,25.78,19.385,25.704,0.5909
100,100,0.1,50,5.0,93,0.25,250,23.736,16.253,23.569,0.5989
100,100,0.1,50,5.0,93,0.3,250,22.674,14.228,22.368,0.6089
100,100,0.1,50,5.0,93,0.35,250,22.165,12.839,21.727,0.611
100,100,0.1,50,5.0,93,0.4,250,22.031,11.838,21.438,0.611
100,100,0.1,50,5.0,93,0.45,250,22.137,11.087,21.381,0.611
100,100,0.1,50,5.0,93,0.5,250,22.442,10.507,21.484,0.611
100,100,0.1,50,5.0,93,0.55,250,22.814,10.047,21.7,0.611
100,100,0.1,50,5.0,93,0.6,250,23.261,9.675,22.0,0.6889
100,100,0.1,50,0.2,94,0.2,250,4.341,4.214,4.339,0.591
100,100,0.1,50,0.2,94,0.25,250,4.865,4.609,4.861,0.591
100,100,0.1,50,0.2,94,0.3,250,5.292,4.888,5.288,0.5889
100,100,0.1,50,0.2,94,0.35,250,5.655,5.09,5.65,0.589
100,100,0.1,50,0.2,94,0.4,250,5.974,5.24,5.965,0.59
100,100,0.1,50,0.2,94,0.45,250,6.259,5.356,6.249,0.5899
100,100,0.1,50,0.2,94,0.5,250,6.519,5.446,6.51,0.5889
100,100,0.1,50,0.2,94,0.55,250,6.764,5.519,6.753,0.5889
100,100,0.1,50,0.2,94,0.6,250,6.998,5.578,6.984,0.589
100,100,0.1,50,0.3,94,0.2,250,5.34,5.08,5.336,0.591
100,100,0.1,50,0.3,94,0.25,250,5.813,5.363,5.811,0.5889
100,100,0.1,50,0.3,94,0.3,250,6.205,5.545,6.198,0.5899
100,100,0.1,50,0.3,94,0.35,250,6.54,5.666,6.531,0.5899
100,100,0.1,50,0.3,94,0.4,250,6.843,5.751,6.829,0.591
100,100,0.1,50,0.3,94,0.45,250,7.117,5.812,7.104,0.589
100,100,0.1,50,0.3,94,0.5,250,7.381,5.857,7.363,0.59
100,100,0.1,50,0.3,94,0.55,250,7.628,5.892,7.611,0.589
100,100,0.1,50,0.3,94,0.6,250,7.867,5.919,7.85,0.5889
100,100,0.1,50,0.4,94,0.2,250,6.165,5.765,6.161,0.59
100,100,0.1,50,0.4,94,0.25,250,6.587,5.938,6.579,0.591
100,100,0.1,50,0.4,94,0.3,250,6.937,6.033,6.926,0.5909
100,100,0.1,50,0.4,94,0.35,250,7.249,6.087,7.234,0.591
100,100,0.1,50,0.4,94,0.4,250,7.531,6.118,7.518,0.5889
100,100,0.1,50,0.4,94,0.45,250,7.804,6.137,7.787,0.589
100,100,0.1,50,0.4,94,0.5,250,8.062,6.147,8.046,0.5889
100,100,0.1,50,0.4,94,0.55,250,8.316,6.153,8.3,0.5889
100,100,0.1,50,0.4,94,0.6,250,8.572,6.156,8.548,0.5889
100,100,0.1,50,0.5,94,0.2,250,6.885,6.344,6.883,0.5889
100,100,0.1,50,0.5,94,0.25,250,7.253,6.412,7.243,0.5909
100,100,0.1,50,0.5,94,0.3,250,7.563,6.429,7.552,0.589
100,100,0.1,50,0.5,94,0.35,250,7.849,6.424,7.836,0.5889
100,100,0.1,50,0.5,94,0.4,250,8.126,6.41,8.108,0.5899
100,100,0.1,50,0.5,94,0.45,250,8.389,6.392,8.372,0.5889
100,100,0.1,50,0.5,94,0.5,250,8.65,6.374,8.633,0.5889
100,100,0.1,50,0.5,94,0.55,250,8.917,6.356,8.892,0.589
100,100,0.1,50,0.5,94,0.6,250,9.188,6.339,9.149,0.591
100,100,0.1,50,0.6,94,0.2,250,7.544,6.854,7.538,0.5889
100,100,0.1,50,0.6,94,0.25,250,7.848,6.821,7.838,0.589
100,100,0.1,50,0.6,94,0.3,250,8.127,6.766,8.11,0.5909
100,100,0.1,50,0.6,94,0.35,250,8.392,6.709,8.373,0.59
100,100,0.1,50,0.6,94,0.4,250,8.657,6.655,8.633,0.59
100,100,0.1,50,0.6,94,0.45,250,8.911,6.606,8.894,0.5889
100,100,0.1,50,0.6,94,0.5,250,9.185,6.562,9.156,0.5899
100,100,0.1,50,0.6,94,0.55,250,9.46,6.524,9.42,0.591
100,100,0.1,50,0.6,94,0.6,250,9.752,6.49,9.686,0.5989
100,100,0.1,50,0.7,94,0.2,250,8.153,7.313,8.143,0.59
100,100,0.1,50,0.7,94,0.25,250,8.397,7.186,8.385,0.589
100,100,0.1,50,0.7,94,0.3,250,8.637,7.064,8.621,0.589
100,100,0.1,50,0.7,94,0.35,250,8.882,6.957,8.863,0.589
100,100,0.1,50,0.7,94,0.4,250,9.131,6.867,9.113,0.5889
100,100,0.1,50,0.7,94,0.45,250,9.395,6.79,9.37,0.5889
100,100,0.1,50,0.7,94,0.5,250,9.671,6.724,9.633,0.591
100,100,0.1,50,0.7,94,0.55,250,9.962,6.667,9.902,0.591
100,100,0.1,50,0.7,94,0.6,250,10.272,6.618,10.175,0.6
100,100,0.1,50,0.8,94,0.2,250,8.724,7.736,8.712,0.591
100,100,0.1,50,0.8,94,0.25,250,8.912,7.516,8.895,0.5909
100,100,0.1,50,0.8,94,0.3,250,9.112,7.331,9.097,0.5889
100,100,0.1,50,0.8,94,0.35,250,9.343,7.18,9.319,0.59
100,100,0.1,50,0.8,94,0.4,250,9.578,7.056,9.558,0.5889
100,100,0.1,50,0.8,94,0.45,250,9.847,6.953,9.811,0.5909
100,100,0.1,50,0.8,94,0.5,250,10.133,6.866,10.075,0.591
100,100,0.1,50,0.8,94,0.55,250,10.437,6.793,10.348,0.5989
100,100,0.1,50,0.8,94,0.6,250,10.748,6.73,10.628,0.601
100,100,0.1,50,0.9,94,0.2,250,9.263,8.129,9.251,0.5899
100,100,0.1,50,0.9,94,0.25,250,9.396,7.821,9.377,0.5909
100,100,0.1,50,0.9,94,0.3,250,9.563,7.576,9.544,0.5889
100,100,0.1,50,0.9,94,0.35,250,9.769,7.382,9.746,0.5889
100,100,0.1,50,0.9,94,0.4,250,10.002,7.226,9.975,0.5889
100,100,0.1,50,0.9,94,0.45,250,10.269,7.099,10.225,0.591
100,100,0.1,50,0.9,94,0.5,250,10.562,6.994,10.489,0.5989
100,100,0.1,50,0.9,94,0.55,250,10.882,6.905,10.766,0.601
100,100,0.1,50,0.9,94,0.6,250,11.201,6.83,11.053,0.6089
100,100,0.1,50,1.0,94,0.2,250,9.777,8.498,9.766,0.5889
100,100,0.1,50,1.0,94,0.25,250,9.854,8.104,9.835,0.59
100,100,0.1,50,1.0,94,0.3,250,9.99,7.802,9.968,0.589
100,100,0.1,50,1.0,94,0.35,250,10.174,7.568,10.151,0.5889
100,100,0.1,50,1.0,94,0.4,250,10.406,7.382,10.37,0.59
100,100,0.1,50,1.0,94,0.45,250,10.675,7.232,10.616,0.591
100,100,0.1,50,1.0,94,0.5,250,10.974,7.109,10.881,0.5989
100,100,0.1,50,1.0,94,0.55,250,11.296,7.006,11.161,0.601
100,100,0.1,50,1.0,94,0.6,250,11.627,6.919,11.453,0.6089
100,100,0.1,50,1.1,94,0.2,250,10.272,8.848,10.261,0.5889
100,100,0.1,50,1.1,94,0.25,250,10.294,8.371,10.273,0.5899
100,100,0.1,50,1.1,94,0.3,250,10.401,8.013,10.374,0.59
100,100,0.1,50,1.1,94,0.35,250,10.563,7.74,10.538,0.5889
100,100,0.1,50,1.1,94,0.4,250,10.791,7.527,10.746,0.591
100,100,0.1,50,1.1,94,0.45,250,11.065,7.355,10.988,0.5989
100,100,0.1,50,1.1,94,0.5,250,11.371,7.215,11.253,0.601
100,100,0.1,50,1.1,94,0.55,250,11.695,7.099,11.537,0.6089
