H,T,S0,K,m,sigma,price_iter,accuracy,price,price_adj,best_beta,H_log,error_percent,Product
861.0,0.5,1000.0,1000.0,25.0,0.2,82.251626,0.01056,81.757849,82.263259,0.564001,0.149661,0.014143,0.028284
861.0,0.5,1000.0,1000.0,25.0,0.4,121.21912,0.02103,112.180043,121.261443,0.579001,0.149661,0.034914,0.056569
861.0,0.5,1000.0,1000.0,25.0,0.6,147.017684,0.0324,124.662123,147.043899,0.581889,0.149661,0.017831,0.084853
861.0,2.5,1000.0,1000.0,25.0,0.2,229.412817,0.02931,212.247768,229.482274,0.579889,0.149661,0.030276,0.063246
861.0,2.5,1000.0,1000.0,25.0,0.4,239.31096,0.05762,183.499296,239.285372,0.582901,0.149661,0.010692,0.126491
861.0,2.5,1000.0,1000.0,25.0,0.6,259.527577,0.09676,168.683026,257.341805,0.599889,0.149661,0.842212,0.189737
861.0,4.5,1000.0,1000.0,25.0,0.2,329.296651,0.04299,291.070708,329.523419,0.578001,0.149661,0.068864,0.084853
861.0,4.5,1000.0,1000.0,25.0,0.4,306.890559,0.08753,212.939333,305.467336,0.593001,0.149661,0.463756,0.169706
861.0,4.5,1000.0,1000.0,25.0,0.6,323.083872,0.16741,183.160917,316.051476,0.619001,0.149661,2.176647,0.254558
862.0,0.5,1000.0,1000.0,25.0,0.2,82.227061,0.01056,81.709258,82.237067,0.567001,0.1485,0.012168,0.028284
862.0,0.5,1000.0,1000.0,25.0,0.4,120.999689,0.02103,111.78988,121.000902,0.582889,0.1485,0.001003,0.056569
862.0,0.5,1000.0,1000.0,25.0,0.6,146.503395,0.03237,124.042755,146.601634,0.579889,0.1485,0.067056,0.084853
862.0,2.5,1000.0,1000.0,25.0,0.2,228.984374,0.02931,211.570685,229.050488,0.579889,0.1485,0.028873,0.063246
862.0,2.5,1000.0,1000.0,25.0,0.4,238.613231,0.05757,182.464046,238.546694,0.583001,0.1485,0.027885,0.126491
862.0,2.5,1000.0,1000.0,25.0,0.6,258.98235,0.0967,167.603462,256.546771,0.601001,0.1485,0.940442,0.189737
862.0,4.5,1000.0,1000.0,25.0,0.2,328.543788,0.04298,289.942888,328.808504,0.577889,0.1485,0.080573,0.084853
