H,T,S0,K,m,sigma,price_iter,accuracy,best_beta,Average Error,price,price_adj,H_log,error_percent,Product,q
181,3.8,200,200,50,0.45,44.05622,0.02109,0.5989,0.13056,28.02171,44.11374,0.09982034,0.13056045,0.12405644,0
181,3.8,200,200,50,0.5,44.4295,0.02433,0.601,0.09661,26.85819,44.38657,0.09982034,0.09662499,0.13784049,0
181,3.8,200,200,50,0.55,45.01241,0.02817,0.6089,0.01714,25.91814,45.02013,0.09982034,0.01715083,0.15162454,0
181,4.4,200,200,50,0.2,54.39659,0.0108,0.5889,0.20942,45.63219,54.5105,0.09982034,0.20940651,0.05932959,0
181,4.4,200,200,50,0.25,50.64947,0.01287,0.5889,0.24209,39.66034,50.77209,0.09982034,0.24209533,0.07416198,0
181,4.4,200,200,50,0.3,48.45096,0.01506,0.5889,0.15305,35.55741,48.52512,0.09982034,0.15306198,0.08899438,0
181,4.4,200,200,50,0.35,47.26797,0.01751,0.5899,0.0014,32.62732,47.26863,0.09982034,0.00139629,0.10382678,0
181,4.4,200,200,50,0.4,46.79304,0.02034,0.5989,0.12446,30.45519,46.85128,0.09982034,0.12446295,0.11865918,0
181,4.4,200,200,50,0.45,46.75852,0.02365,0.601,0.06341,28.79273,46.72887,0.09982034,0.0634109,0.13349157,0
181,4.4,200,200,50,0.5,47.05723,0.02762,0.6089,0.06699,27.48609,47.08875,0.09982034,0.06698227,0.14832397,0
181,4.4,200,200,50,0.55,47.55258,0.03227,0.611,0.05494,26.43624,47.52646,0.09982034,0.05492867,0.16315637,0
181,5.0,200,200,50,0.2,58.52032,0.0117,0.5889,0.24375,48.47214,58.66296,0.09982034,0.2437444,0.06324555,0
181,5.0,200,200,50,0.25,54.06242,0.01396,0.5889,0.24553,41.63673,54.19516,0.09982034,0.245531,0.07905694,0
181,5.0,200,200,50,0.3,51.44394,0.01639,0.5889,0.08367,36.9966,51.48699,0.09982034,0.08368333,0.09486833,0
181,5.0,200,200,50,0.35,49.99354,0.01916,0.591,0.06647,33.71385,49.96031,0.09982034,0.06646859,0.11067972,0
181,5.0,200,200,50,0.4,49.33633,0.02241,0.5989,0.00702,31.29864,49.33979,0.09982034,0.00701309,0.12649111,0
181,5.0,200,200,50,0.45,49.19555,0.02627,0.601,0.21257,29.4617,49.09098,0.09982034,0.21255988,0.14230249,0
181,5.0,200,200,50,0.5,49.49384,0.03098,0.611,0.091,28.02567,49.4488,0.09982034,0.09100122,0.15811388,0
181,5.0,200,200,50,0.55,50.02011,0.03676,0.611,0.49687,26.87725,49.77157,0.09982034,0.49688015,0.17392527,0
182,0.2,200,200,50,0.2,9.14053,0.00159,0.5889,0.00305,9.09251,9.14081,0.09431068,0.00306328,0.01264911,0
182,0.2,200,200,50,0.25,10.63902,0.00197,0.5889,0.00881,10.47819,10.63996,0.09431068,0.0088354,0.01581139,0
182,0.2,200,200,50,0.3,11.9572,0.00236,0.5889,0.00404,11.61554,11.95768,0.09431068,0.00401432,0.01897367,0
182,0.2,200,200,50,0.35,13.10043,0.00275,0.5889,0.02118,12.53038,13.10321,0.09431068,0.02122068,0.02213594,0
182,0.2,200,200,50,0.4,14.09735,0.00314,0.5889,0.04816,13.26582,14.10414,0.09431068,0.04816508,0.02529822,0
182,0.2,200,200,50,0.45,14.97639,0.00353,0.5889,0.08468,13.86173,14.98907,0.09431068,0.0846666,0.0284605,0
182,0.2,200,200,50,0.5,15.76338,0.00392,0.5889,0.11946,14.34996,15.78221,0.09431068,0.11945408,0.03162278,0
182,0.2,200,200,50,0.55,16.48208,0.00431,0.5889,0.12511,14.7547,16.5027,0.09431068,0.12510557,0.03478505,0
182,0.8,200,200,50,0.2,20.22105,0.00366,0.5889,0.08348,19.16995,20.23793,0.09431068,0.08347737,0.02529822,0
182,0.8,200,200,50,0.25,21.2538,0.00446,0.5889,0.07486,19.48176,21.26971,0.09431068,0.0748572,0.03162278,0
182,0.8,200,200,50,0.3,22.10124,0.00525,0.5889,0.07336,19.58791,22.11745,0.09431068,0.0733443,0.03794733,0
182,0.8,200,200,50,0.35,22.83444,0.00603,0.5889,0.14605,19.59781,22.86779,0.09431068,0.14605132,0.04427189,0
182,0.8,200,200,50,0.4,23.52148,0.00682,0.5889,0.18687,19.56301,23.56544,0.09431068,0.186893,0.05059644,0
182,0.8,200,200,50,0.45,24.17657,0.00763,0.5889,0.23641,19.50827,24.23372,0.09431068,0.23638589,0.056921,0
182,0.8,200,200,50,0.5,24.81739,0.00845,0.5889,0.27323,19.44575,24.8852,0.09431068,0.27323582,0.06324555,0
182,0.8,200,200,50,0.55,25.46475,0.00931,0.5889,0.24375,19.38155,25.52682,0.09431068,0.24374871,0.06957011,0
182,1.4,200,200,50,0.2,27.64606,0.0052,0.5889,0.08954,25.28166,27.67081,0.09431068,0.08952451,0.0334664,0
182,1.4,200,200,50,0.25,27.83188,0.00626,0.5889,0.13148,24.35525,27.86848,0.09431068,0.13150387,0.041833,0
182,1.4,200,200,50,0.3,28.10536,0.00731,0.5889,0.15008,23.56514,28.14754,0.09431068,0.15007813,0.0501996,0
182,1.4,200,200,50,0.35,28.43102,0.00837,0.5889,0.30188,22.91331,28.51685,0.09431068,0.30188857,0.0585662,0
182,1.4,200,200,50,0.4,28.89918,0.00947,0.5889,0.22472,22.37669,28.96412,0.09431068,0.22471226,0.0669328,0
182,1.4,200,200,50,0.45,29.40854,0.01063,0.5889,0.22383,21.93148,29.47437,0.09431068,0.22384654,0.0752994,0
182,1.4,200,200,50,0.5,29.97547,0.01185,0.5889,0.19698,21.55817,30.03451,0.09431068,0.19696105,0.083666,0
182,1.4,200,200,50,0.55,30.6038,0.01315,0.5889,0.09896,21.24167,30.63408,0.09431068,0.09894196,0.0920326,0
182,2.0,200,200,50,0.2,33.81253,0.00651,0.5889,0.11637,30.08544,33.85188,0.09431068,0.11637698,0.04,0
182,2.0,200,200,50,0.25,33.1526,0.00779,0.5889,0.18469,28.01785,33.21383,0.09431068,0.1846914,0.05,0
182,2.0,200,200,50,0.3,32.86358,0.00907,0.5889,0.27105,26.45331,32.95265,0.09431068,0.27102951,0.06,0
182,2.0,200,200,50,0.35,32.89455,0.01039,0.5889,0.23167,25.25466,32.97076,0.09431068,0.23167972,0.07,0
182,2.0,200,200,50,0.4,33.12616,0.01181,0.5889,0.19402,24.31686,33.19043,0.09431068,0.19401585,0.08,0
182,2.0,200,200,50,0.45,33.51893,0.01331,0.5889,0.11272,23.56749,33.55671,0.09431068,0.11271243,0.09,0
182,2.0,200,200,50,0.5,34.03861,0.01495,0.589,0.01625,22.95715,34.03308,0.09431068,0.01624626,0.1,0
182,2.0,200,200,50,0.55,34.71346,0.01678,0.5989,0.17106,22.45166,34.77284,0.09431068,0.17105757,0.11,0
182,2.6,200,200,50,0.2,39.26962,0.0077,0.5889,0.15948,34.17246,39.33224,0.09431068,0.15946169,0.04560702,0
182,2.6,200,200,50,0.25,37.78818,0.00917,0.5889,0.23829,31.04394,37.87823,0.09431068,0.23830203,0.05700877,0
182,2.6,200,200,50,0.3,36.99423,0.01067,0.5889,0.28453,28.78349,37.09949,0.09431068,0.28453086,0.06841053,0
182,2.6,200,200,50,0.35,36.69952,0.01225,0.5889,0.23018,27.10588,36.784,0.09431068,0.23019375,0.07981228,0
182,2.6,200,200,50,0.4,36.76677,0.01397,0.5889,0.05582,25.82376,36.78729,0.09431068,0.05581127,0.09121403,0
182,2.6,200,200,50,0.45,37.09397,0.01589,0.591,0.10801,24.81768,37.0539,0.09431068,0.10802295,0.10261579,0
182,2.6,200,200,50,0.5,37.55238,0.01799,0.5989,0.14911,24.01013,37.60837,0.09431068,0.14909841,0.11401754,0
182,2.6,200,200,50,0.55,38.19791,0.02039,0.601,0.04041,23.34938,38.18247,0.09431068,0.04042106,0.1254193,0
182,3.2,200,200,50,0.2,44.24839,0.00879,0.5889,0.18659,37.77702,44.33095,0.09431068,0.18658306,0.05059644,0
182,3.2,200,200,50,0.25,41.9764,0.01045,0.5889,0.25896,33.65455,42.0851,0.09431068,0.25895503,0.06324555,0
182,3.2,200,200,50,0.3,40.7224,0.01216,0.5889,0.21064,30.75659,40.80818,0.09431068,0.21064574,0.07589466,0
182,3.2,200,200,50,0.35,40.11678,0.01401,0.5889,0.13858,28.64804,40.17237,0.09431068,0.13857044,0.08854377,0
182,3.2,200,200,50,0.4,40.01028,0.01607,0.591,0.00541,27.06069,40.00812,0.09431068,0.00539861,0.10119289,0
182,3.2,200,200,50,0.45,40.25157,0.0184,0.5989,0.05868,25.82995,40.27519,0.09431068,0.05868094,0.113842,0
182,3.2,200,200,50,0.5,40.64139,0.02102,0.6009,0.01361,24.85177,40.64692,0.09431068,0.01360682,0.12649111,0
182,3.2,200,200,50,0.55,41.2763,0.02405,0.6089,0.13784,24.05806,41.3332,0.09431068,0.1378515,0.13914022,0
182,3.8,200,200,50,0.2,48.86406,0.0098,0.5889,0.19557,41.01926,48.95963,0.09431068,0.19558342,0.0551362,0
182,3.8,200,200,50,0.25,45.83171,0.01165,0.5889,0.25363,35.96148,45.94795,0.09431068,0.25362353,0.06892024,0
182,3.8,200,200,50,0.3,44.098,0.01357,0.5889,0.21049,32.47335,44.19082,0.09431068,0.21048574,0.08270429,0
182,3.8,200,200,50,0.35,43.26466,0.01571,0.5899,0.00361,29.97132,43.26622,0.09431068,0.00360571,0.09648834,0
182,3.8,200,200,50,0.4,42.96247,0.01812,0.591,0.17796,28.1086,42.88601,0.09431068,0.17796928,0.11027239,0
182,3.8,200,200,50,0.45,43.09418,0.02089,0.601,0.00107,26.6773,43.09464,0.09431068,0.00106743,0.12405644,0
182,3.8,200,200,50,0.5,43.49275,0.02416,0.6089,0.12798,25.54826,43.54841,0.09431068,0.12797535,0.13784049,0
182,3.8,200,200,50,0.55,44.07906,0.02801,0.611,0.04896,24.63804,44.05748,0.09431068,0.04895749,0.15162454,0
182,4.4,200,200,50,0.2,53.17832,0.01076,0.5889,0.19935,43.97096,53.28434,0.09431068,0.19936696,0.05932959,0
182,4.4,200,200,50,0.25,49.42355,0.01279,0.5889,0.22335,38.03084,49.53393,0.09431068,0.22333483,0.07416198,0
182,4.4,200,200,50,0.3,47.26227,0.01495,0.5889,0.10932,33.99293,47.31394,0.09431068,0.10932611,0.08899438,0
182,4.4,200,200,50,0.35,46.1545,0.01737,0.591,0.07777,31.12844,46.11861,0.09431068,0.07776057,0.10382678,0
182,4.4,200,200,50,0.4,45.73455,0.02017,0.5999,0.01469,29.01457,45.74127,0.09431068,0.01469349,0.11865918,0
182,4.4,200,200,50,0.45,45.71723,0.02345,0.601,0.19563,27.40201,45.62779,0.09431068,0.1956374,0.13349157,0
182,4.4,200,200,50,0.5,46.07516,0.02736,0.6109,0.00658,26.13776,46.07819,0.09431068,0.00657621,0.14832397,0
182,4.4,200,200,50,0.55,46.7086,0.03211,0.611,0.47907,25.12396,46.48483,0.09431068,0.47907666,0.16315637,0
182,5.0,200,200,50,0.2,57.21165,0.01166,0.5889,0.23906,46.67957,57.34842,0.09431068,0.2390597,0.06324555,0
182,5.0,200,200,50,0.25,52.77771,0.01388,0.5889,0.20718,39.9059,52.88706,0.09431068,0.20718974,0.07905694,0
182,5.0,200,200,50,0.3,50.25374,0.01628,0.59,0.01631,35.3538,50.24554,0.09431068,0.01631719,0.09486833,0
182,5.0,200,200,50,0.35,48.82265,0.01899,0.591,0.16193,32.15347,48.74359,0.09431068,0.16193304,0.11067972,0
182,5.0,200,200,50,0.4,48.25667,0.02224,0.601,0.05823,29.8089,48.22857,0.09431068,0.05823029,0.12649111,0
182,5.0,200,200,50,0.45,48.20553,0.02614,0.609,0.01557,28.03116,48.19803,0.09431068,0.01555838,0.14230249,0
182,5.0,200,200,50,0.5,48.50908,0.03081,0.611,0.30591,26.64464,48.36068,0.09431068,0.30592211,0.15811388,0
182,5.0,200,200,50,0.55,49.02214,0.03633,0.611,0.62871,25.53784,48.71393,0.09431068,0.62871592,0.17392527,0
183,0.2,200,200,50,0.2,9.10499,0.00159,0.5889,0.02607,9.04148,9.10736,0.08883121,0.02602968,0.01264911,0
183,0.2,200,200,50,0.25,10.5504,0.00198,0.5889,0.01564,10.35186,10.55205,0.08883121,0.01563922,0.01581139,0
183,0.2,200,200,50,0.3,11.79925,0.00236,0.5889,0.03958,11.40306,11.80392,0.08883121,0.03957879,0.01897367,0
183,0.2,200,200,50,0.35,12.87356,0.00275,0.5889,0.07521,12.23464,12.88324,0.08883121,0.07519288,0.02213594,0
183,0.2,200,200,50,0.4,13.81291,0.00313,0.5889,0.07142,12.89514,13.82278,0.08883121,0.07145489,0.02529822,0
183,0.2,200,200,50,0.45,14.63838,0.00352,0.5889,0.09857,13.42556,14.65281,0.08883121,0.09857648,0.0284605,0
183,0.2,200,200,50,0.5,15.38509,0.0039,0.5889,0.08147,13.8572,15.39763,0.08883121,0.08150749,0.03162278,0
183,0.2,200,200,50,0.55,16.06293,0.00428,0.5889,0.08017,14.21313,16.07581,0.08883121,0.08018462,0.03478505,0
183,0.8,200,200,50,0.2,19.86653,0.00366,0.5889,0.07903,18.69032,19.88223,0.08883121,0.07902739,0.02529822,0
183,0.8,200,200,50,0.25,20.77967,0.00445,0.5889,0.06503,18.8586,20.79319,0.08883121,0.06506359,0.03162278,0
183,0.8,200,200,50,0.3,21.524,0.00522,0.5889,0.14325,18.867,21.55484,0.08883121,0.14328192,0.03794733,0
183,0.8,200,200,50,0.35,22.19898,0.00599,0.5889,0.20007,18.80922,22.24339,0.08883121,0.20005424,0.04427189,0
183,0.8,200,200,50,0.4,22.84584,0.00677,0.5889,0.21825,18.72621,22.89571,0.08883121,0.21828919,0.05059644,0
183,0.8,200,200,50,0.45,23.45438,0.00755,0.5889,0.32218,18.63614,23.52994,0.08883121,0.32215731,0.056921,0
183,0.8,200,200,50,0.5,24.0822,0.00837,0.5889,0.30346,18.54706,24.15528,0.08883121,0.30346065,0.06324555,0
183,0.8,200,200,50,0.55,24.71266,0.00921,0.5889,0.25815,18.46243,24.77646,0.08883121,0.25816727,0.06957011,0
183,1.4,200,200,50,0.2,27.04154,0.00519,0.5889,0.11901,24.48931,27.07373,0.08883121,0.11903908,0.0334664,0
183,1.4,200,200,50,0.25,27.11334,0.00623,0.5889,0.18715,23.44481,27.16408,0.08883121,0.18714035,0.041833,0
183,1.4,200,200,50,0.3,27.31096,0.00725,0.5889,0.25214,22.59018,27.37982,0.08883121,0.25213321,0.0501996,0
183,1.4,200,200,50,0.35,27.61261,0.0083,0.5889,0.35387,21.90176,27.71032,0.08883121,0.35386007,0.0585662,0
183,1.4,200,200,50,0.4,28.04494,0.00938,0.5889,0.3138,21.34377,28.13294,0.08883121,0.31378209,0.0669328,0
183,1.4,200,200,50,0.45,28.58673,0.01053,0.5889,0.1413,20.88589,28.62712,0.08883121,0.14128933,0.0752994,0
183,1.4,200,200,50,0.5,29.14054,0.01173,0.5889,0.12383,20.50509,29.17663,0.08883121,0.12384808,0.083666,0
183,1.4,200,200,50,0.55,29.78883,0.01303,0.59,0.01192,20.18428,29.78528,0.08883121,0.01191722,0.0920326,0
183,2.0,200,200,50,0.2,33.03199,0.0065,0.5889,0.11157,29.04801,33.06885,0.08883121,0.1115888,0.04,0
183,2.0,200,200,50,0.25,32.2681,0.00775,0.5889,0.24116,26.89695,32.34592,0.08883121,0.24116697,0.05,0
183,2.0,200,200,50,0.3,31.97411,0.009,0.5889,0.22108,25.30056,32.0448,0.08883121,0.22108512,0.06,0
183,2.0,200,200,50,0.35,31.96976,0.0103,0.5889,0.23342,24.09236,32.04438,0.08883121,0.23340807,0.07,0
183,2.0,200,200,50,0.4,32.19447,0.01168,0.5889,0.19204,23.15497,32.2563,0.08883121,0.19205162,0.08,0
183,2.0,200,200,50,0.45,32.6195,0.01319,0.5889,0.00301,22.41049,32.62048,0.08883121,0.00300434,0.09,0
183,2.0,200,200,50,0.5,33.15864,0.01482,0.591,0.07927,21.80693,33.13235,0.08883121,0.07928552,0.1,0
183,2.0,200,200,50,0.55,33.81491,0.0166,0.5989,0.0851,21.3089,33.84369,0.08883121,0.08511038,0.11,0
183,2.6,200,200,50,0.2,38.31838,0.00767,0.5889,0.20348,32.92872,38.39635,0.08883121,0.20347937,0.04560702,0
183,2.6,200,200,50,0.25,36.7847,0.00911,0.5889,0.26199,29.75258,36.88107,0.08883121,0.26198392,0.05700877,0
183,2.6,200,200,50,0.3,35.98518,0.01058,0.5889,0.27508,27.49083,36.08416,0.08883121,0.27505768,0.06841053,0
183,2.6,200,200,50,0.35,35.6917,0.01214,0.5889,0.21384,25.82767,35.76802,0.08883121,0.21383123,0.07981228,0
183,2.6,200,200,50,0.4,35.79823,0.01385,0.59,0.00449,24.56463,35.79662,0.08883121,0.00449743,0.09121403,0
183,2.6,200,200,50,0.45,36.11943,0.01573,0.591,0.17881,23.57811,36.05485,0.08883121,0.17879573,0.10261579,0
183,2.6,200,200,50,0.5,36.62939,0.01783,0.599,0.01267,22.78907,36.62475,0.08883121,0.01266742,0.11401754,0
183,2.6,200,200,50,0.55,37.26479,0.0202,0.601,0.15223,22.14527,37.20806,0.08883121,0.15223486,0.1254193,0
183,3.2,200,200,50,0.2,43.16602,0.00875,0.5889,0.22863,36.35293,43.26471,0.08883121,0.22862891,0.05059644,0
183,3.2,200,200,50,0.25,40.86321,0.01037,0.5889,0.28747,32.21819,40.98068,0.08883121,0.2874713,0.06324555,0
183,3.2,200,200,50,0.3,39.61085,0.01206,0.5889,0.23936,29.34746,39.70566,0.08883121,0.23935361,0.07589466,0
183,3.2,200,200,50,0.35,39.08164,0.01388,0.5889,0.00902,27.27505,39.08517,0.08883121,0.00903237,0.08854377,0
183,3.2,200,200,50,0.4,38.99111,0.01592,0.591,0.12855,25.72331,38.94098,0.08883121,0.12856777,0.10119289,0
183,3.2,200,200,50,0.45,39.25741,0.01823,0.6,0.00667,24.5249,39.2548,0.08883121,0.00664843,0.113842,0
183,3.2,200,200,50,0.5,39.72562,0.02086,0.6089,0.2181,23.57527,39.81226,0.08883121,0.21809603,0.12649111,0
183,3.2,200,200,50,0.55,40.34214,0.02389,0.609,0.02851,22.80657,40.33064,0.08883121,0.02850617,0.13914022,0
183,3.8,200,200,50,0.2,47.6853,0.00976,0.5889,0.19824,39.43406,47.77983,0.08883121,0.19823719,0.0551362,0
183,3.8,200,200,50,0.25,44.63755,0.01156,0.5889,0.25631,34.3983,44.75196,0.08883121,0.25630887,0.06892024,0
183,3.8,200,200,50,0.3,42.97834,0.01347,0.5889,0.08582,30.96411,43.01523,0.08883121,0.08583393,0.08270429,0
183,3.8,200,200,50,0.35,42.16779,0.01559,0.591,0.05808,28.51811,42.1433,0.08883121,0.0580775,0.09648834,0
183,3.8,200,200,50,0.4,41.91484,0.01797,0.5989,0.08428,26.70588,41.95016,0.08883121,0.0842661,0.11027239,0
183,3.8,200,200,50,0.45,42.11498,0.02074,0.6089,0.21974,25.31826,42.20752,0.08883121,0.21973179,0.12405644,0
183,3.8,200,200,50,0.5,42.52916,0.02394,0.61,0.0112,24.22659,42.52439,0.08883121,0.01121583,0.13784049,0
183,3.8,200,200,50,0.55,43.18293,0.02774,0.611,0.35953,23.34836,43.02768,0.08883121,0.35951706,0.15162454,0
183,4.4,200,200,50,0.2,51.88469,0.01071,0.5889,0.23039,42.23983,52.00423,0.08883121,0.23039552,0.05932959,0
183,4.4,200,200,50,0.25,48.15665,0.0127,0.5889,0.21127,36.35474,48.25839,0.08883121,0.21126885,0.07416198,0
183,4.4,200,200,50,0.3,46.0512,0.01482,0.5889,0.05358,32.39587,46.07588,0.08883121,0.05359252,0.08899438,0
183,4.4,200,200,50,0.35,44.99135,0.0172,0.591,0.14863,29.60577,44.92448,0.08883121,0.14862857,0.10382678,0
183,4.4,200,200,50,0.4,44.61863,0.01998,0.601,0.00159,27.55596,44.61934,0.08883121,0.00159126,0.11865918,0
183,4.4,200,200,50,0.45,44.71779,0.0233,0.6089,0.02787,25.9973,44.73026,0.08883121,0.02788599,0.13349157,0
183,4.4,200,200,50,0.5,45.09227,0.0271,0.611,0.1963,24.7783,45.00375,0.08883121,0.19630859,0.14832397,0
183,4.4,200,200,50,0.55,45.72385,0.03177,0.611,0.63118,23.80267,45.43525,0.08883121,0.63118045,0.16315637,0
183,5.0,200,200,50,0.2,55.83036,0.01161,0.5889,0.26608,44.81506,55.97892,0.08883121,0.26609178,0.06324555,0
183,5.0,200,200,50,0.25,51.46642,0.01378,0.5889,0.14601,38.12808,51.54157,0.08883121,0.14601754,0.07905694,0
183,5.0,200,200,50,0.3,48.98362,0.01614,0.591,0.01429,33.67865,48.97662,0.08883121,0.01429049,0.09486833,0
183,5.0,200,200,50,0.35,47.70007,0.01885,0.5989,0.01331,30.56976,47.70641,0.08883121,0.01329139,0.11067972,0
183,5.0,200,200,50,0.4,47.13755,0.02204,0.601,0.19257,28.30169,47.04678,0.08883121,0.1925641,0.12649111,0
183,5.0,200,200,50,0.45,47.18125,0.02592,0.611,0.12513,26.58716,47.12221,0.08883121,0.12513445,0.14230249,0
183,5.0,200,200,50,0.5,47.50837,0.0305,0.611,0.51574,25.25298,47.26335,0.08883121,0.5157407,0.15811388,0
183,5.0,200,200,50,0.55,48.15157,0.0364,0.611,1.0441,24.18987,47.64882,0.08883121,1.04409887,0.17392527,0
184,0.2,200,200,50,0.2,9.06335,0.00159,0.6009,0.00019,8.97332,9.06337,0.08338161,0.00022067,0.01264911,0
184,0.2,200,200,50,0.25,10.44251,0.00198,0.5889,0.0102,10.19809,10.44358,0.08338161,0.01024658,0.01581139,0
184,0.2,200,200,50,0.3,11.61815,0.00236,0.5889,0.05277,11.15754,11.62428,0.08338161,0.05276227,0.01897367,0
184,0.2,200,200,50,0.35,12.63009,0.00274,0.5889,0.03807,11.90384,12.6349,0.08338161,0.03808366,0.02213594,0
184,0.2,200,200,50,0.4,13.50744,0.00312,0.5889,0.03666,12.48945,13.51239,0.08338161,0.03664647,0.02529822,0
184,0.2,200,200,50,0.45,14.27355,0.0035,0.5889,0.10073,12.95555,14.28793,0.08338161,0.10074579,0.0284605,0
184,0.2,200,200,50,0.5,14.97243,0.00388,0.5889,0.08646,13.33225,14.98538,0.08338161,0.08649231,0.03162278,0
184,0.2,200,200,50,0.55,15.59985,0.00425,0.5889,0.1451,13.64123,15.62248,0.08338161,0.1450655,0.03478505,0
184,0.8,200,200,50,0.2,19.47591,0.00366,0.5889,0.0547,18.16062,19.48657,0.08338161,0.05473428,0.02529822,0
184,0.8,200,200,50,0.25,20.25729,0.00443,0.5889,0.10919,18.1905,20.27941,0.08338161,0.10919526,0.03162278,0
184,0.8,200,200,50,0.3,20.9314,0.00519,0.5889,0.13312,18.10739,20.95927,0.08338161,0.13314924,0.03794733,0
184,0.8,200,200,50,0.35,21.53227,0.00594,0.5889,0.26914,17.98753,21.59022,0.08338161,0.26913094,0.04427189,0
184,0.8,200,200,50,0.4,22.15053,0.00671,0.5889,0.22731,17.861,22.20088,0.08338161,0.22730833,0.05059644,0
184,0.8,200,200,50,0.45,22.73818,0.00748,0.5889,0.29024,17.73945,22.80417,0.08338161,0.29021672,0.056921,0
184,0.8,200,200,50,0.5,23.35801,0.00828,0.5889,0.20535,17.62698,23.40598,0.08338161,0.20536852,0.06324555,0
184,0.8,200,200,50,0.55,23.94577,0.00911,0.5889,0.26364,17.52453,24.0089,0.08338161,0.26363738,0.06957011,0
184,1.4,200,200,50,0.2,26.39728,0.00517,0.5889,0.12514,23.63955,26.43031,0.08338161,0.12512653,0.0334664,0
184,1.4,200,200,50,0.25,26.3678,0.00619,0.5889,0.20321,22.48852,26.42138,0.08338161,0.20320239,0.041833,0
184,1.4,200,200,50,0.3,26.51693,0.0072,0.5889,0.24071,21.57862,26.58076,0.08338161,0.24071414,0.0501996,0
184,1.4,200,200,50,0.35,26.79595,0.00822,0.5889,0.30589,20.86058,26.87791,0.08338161,0.30586712,0.0585662,0
184,1.4,200,200,50,0.4,27.22396,0.00929,0.5889,0.20635,20.28648,27.28014,0.08338161,0.20636234,0.0669328,0
184,1.4,200,200,50,0.45,27.71434,0.0104,0.5889,0.17042,19.81994,27.76157,0.08338161,0.17041719,0.0752994,0
184,1.4,200,200,50,0.5,28.28001,0.0116,0.5889,0.08152,19.43476,28.30307,0.08338161,0.0815417,0.083666,0
184,1.4,200,200,50,0.55,28.94005,0.01289,0.591,0.06204,19.11213,28.92209,0.08338161,0.06205933,0.0920326,0
184,2.0,200,200,50,0.2,32.19101,0.00647,0.5889,0.14098,27.94907,32.23639,0.08338161,0.14097104,0.04,0
184,2.0,200,200,50,0.25,31.37138,0.00769,0.5889,0.21772,25.72996,31.43968,0.08338161,0.21771436,0.05,0
184,2.0,200,200,50,0.3,31.01747,0.00892,0.5889,0.28841,24.11263,31.10693,0.08338161,0.28841811,0.06,0
184,2.0,200,200,50,0.35,31.03613,0.0102,0.5889,0.18659,22.90251,31.09404,0.08338161,0.18658899,0.07,0
184,2.0,200,200,50,0.4,31.28658,0.01157,0.5889,0.05135,21.97101,31.30265,0.08338161,0.05136388,0.08,0
184,2.0,200,200,50,0.45,31.6929,0.01304,0.59,0.02306,21.23544,31.68559,0.08338161,0.0230651,0.09,0
184,2.0,200,200,50,0.5,32.28403,0.01466,0.5989,0.12032,20.64174,32.32287,0.08338161,0.12030716,0.1,0
184,2.0,200,200,50,0.55,32.9441,0.01644,0.601,0.00266,20.15353,32.94322,0.08338161,0.00267119,0.11,0
184,2.6,200,200,50,0.2,37.33282,0.00764,0.5889,0.20392,31.62033,37.40894,0.08338161,0.20389566,0.04560702,0
184,2.6,200,200,50,0.25,35.75302,0.00905,0.5889,0.25917,28.41489,35.84568,0.08338161,0.25916692,0.05700877,0
184,2.6,200,200,50,0.3,34.98239,0.01049,0.5889,0.16416,26.16392,35.03982,0.08338161,0.16416831,0.06841053,0
184,2.6,200,200,50,0.35,34.68789,0.01202,0.5889,0.11976,24.52328,34.72943,0.08338161,0.11975361,0.07981228,0
184,2.6,200,200,50,0.4,34.80352,0.0137,0.591,0.04739,23.28493,34.78702,0.08338161,0.047409,0.09121403,0
184,2.6,200,200,50,0.45,35.15074,0.01556,0.5989,0.12074,22.32202,35.19318,0.08338161,0.12073715,0.10261579,0
184,2.6,200,200,50,0.5,35.70855,0.01767,0.601,0.11062,21.55449,35.66905,0.08338161,0.11061777,0.11401754,0
184,2.6,200,200,50,0.55,36.4006,0.02003,0.6089,0.00831,20.92994,36.40362,0.08338161,0.00829657,0.1254193,0
184,3.2,200,200,50,0.2,42.05175,0.00871,0.5889,0.22261,34.86152,42.14536,0.08338161,0.22260667,0.05059644,0
184,3.2,200,200,50,0.25,39.73565,0.0103,0.5889,0.25783,30.73521,39.8381,0.08338161,0.25782893,0.06324555,0
184,3.2,200,200,50,0.3,38.50041,0.01194,0.5889,0.19344,27.90471,38.57489,0.08338161,0.19345249,0.07589466,0
184,3.2,200,200,50,0.35,38.01886,0.01376,0.591,0.01105,25.87688,38.01466,0.08338161,0.01104715,0.08854377,0
184,3.2,200,200,50,0.4,37.93793,0.01577,0.591,0.21361,24.36646,37.85689,0.08338161,0.21361208,0.10119289,0
184,3.2,200,200,50,0.45,38.28987,0.01806,0.601,0.18391,23.20442,38.21945,0.08338161,0.18391287,0.113842,0
184,3.2,200,200,50,0.5,38.75216,0.02066,0.6089,0.0692,22.2863,38.77898,0.08338161,0.06920905,0.12649111,0
184,3.2,200,200,50,0.55,39.43816,0.02367,0.611,0.17672,21.54481,39.36847,0.08338161,0.17670703,0.13914022,0
184,3.8,200,200,50,0.2,46.44417,0.00972,0.5889,0.21836,37.77912,46.54558,0.08338161,0.21834818,0.0551362,0
184,3.8,200,200,50,0.25,43.42581,0.01148,0.5889,0.21203,32.78813,43.51789,0.08338161,0.2120398,0.06892024,0
