S0,K,r,m,T,H,sigma,trading_days,price_mc,price,price_adj
100,100,0.0,50,4.7,90,0.3,250,7.882,9.132,12.75
100,100,0.0,50,4.7,90,0.35,250,8.792,9.311,13.729
100,100,0.0,50,4.7,90,0.4,250,9.253,9.443,14.658
100,100,0.0,50,4.7,90,0.45,250,8.579,9.544,15.551
100,100,0.0,50,4.7,90,0.5,250,9.33,9.623,16.416
100,100,0.0,50,4.7,90,0.55,250,9.24,9.685,17.259
100,100,0.0,50,4.7,90,0.6,250,9.61,9.736,18.084
100,100,0.0,50,4.8,90,0.2,250,7.5,8.521,10.575
100,100,0.0,50,4.8,90,0.25,250,7.881,8.896,11.755
100,100,0.0,50,4.8,90,0.3,250,7.942,9.145,12.814
100,100,0.0,50,4.8,90,0.35,250,8.88,9.322,13.799
100,100,0.0,50,4.8,90,0.4,250,8.167,9.453,14.735
100,100,0.0,50,4.8,90,0.45,250,8.655,9.552,15.635
100,100,0.0,50,4.8,90,0.5,250,9.411,9.63,16.507
100,100,0.0,50,4.8,90,0.55,250,9.319,9.692,17.356
100,100,0.0,50,4.8,90,0.6,250,9.69,9.742,18.187
100,100,0.0,50,4.9,90,0.2,250,7.531,8.54,10.627
100,100,0.0,50,4.9,90,0.25,250,7.959,8.911,11.812
100,100,0.0,50,4.9,90,0.3,250,8.022,9.158,12.877
100,100,0.0,50,4.9,90,0.35,250,8.966,9.333,13.869
100,100,0.0,50,4.9,90,0.4,250,8.239,9.462,14.811
100,100,0.0,50,4.9,90,0.45,250,8.714,9.56,15.717
100,100,0.0,50,4.9,90,0.5,250,9.491,9.637,16.596
100,100,0.0,50,4.9,90,0.55,250,9.396,9.698,17.452
100,100,0.0,50,4.9,90,0.6,250,9.767,9.747,18.29
100,100,0.0,50,5.0,90,0.2,250,7.605,8.559,10.679
100,100,0.0,50,5.0,90,0.25,250,8.037,8.926,11.869
100,100,0.0,50,5.0,90,0.3,250,8.101,9.17,12.94
100,100,0.0,50,5.0,90,0.35,250,9.05,9.343,13.937
100,100,0.0,50,5.0,90,0.4,250,8.31,9.471,14.886
100,100,0.0,50,5.0,90,0.45,250,8.789,9.568,15.798
100,100,0.0,50,5.0,90,0.5,250,8.779,9.644,16.683
100,100,0.0,50,5.0,90,0.55,250,9.471,9.704,17.546
100,100,0.0,50,5.0,90,0.6,250,9.51,9.753,18.391
100,100,0.0,50,0.2,91,0.2,250,2.658,3.511,3.532
100,100,0.0,50,0.2,91,0.25,250,3.284,4.247,4.318
100,100,0.0,50,0.2,91,0.3,250,3.894,4.864,5.015
100,100,0.0,50,0.2,91,0.35,250,4.354,5.371,5.626
100,100,0.0,50,0.2,91,0.4,250,4.749,5.788,6.165
100,100,0.0,50,0.2,91,0.45,250,4.739,6.134,6.644
100,100,0.0,50,0.2,91,0.5,250,5.081,6.424,7.076
100,100,0.0,50,0.2,91,0.55,250,5.472,6.668,7.469
100,100,0.0,50,0.2,91,0.6,250,5.534,6.877,7.83
100,100,0.0,50,0.3,91,0.2,250,3.219,4.178,4.243
100,100,0.0,50,0.3,91,0.25,250,3.973,4.932,5.095
100,100,0.0,50,0.3,91,0.3,250,4.434,5.525,5.821
100,100,0.0,50,0.3,91,0.35,250,4.821,5.994,6.446
100,100,0.0,50,0.3,91,0.4,250,4.981,6.369,6.992
100,100,0.0,50,0.3,91,0.45,250,5.483,6.673,7.477
100,100,0.0,50,0.3,91,0.5,250,5.6,6.924,7.916
100,100,0.0,50,0.3,91,0.55,250,5.971,7.134,8.318
100,100,0.0,50,0.3,91,0.6,250,6.276,7.311,8.691
100,100,0.0,50,0.4,91,0.2,250,3.684,4.665,4.786
100,100,0.0,50,0.4,91,0.25,250,4.398,5.403,5.667
100,100,0.0,50,0.4,91,0.3,250,4.773,5.964,6.404
100,100,0.0,50,0.4,91,0.35,250,5.031,6.397,7.034
100,100,0.0,50,0.4,91,0.4,250,5.578,6.737,7.585
100,100,0.0,50,0.4,91,0.45,250,5.683,7.011,8.077
100,100,0.0,50,0.4,91,0.5,250,6.049,7.235,8.525
100,100,0.0,50,0.4,91,0.55,250,6.35,7.42,8.938
100,100,0.0,50,0.4,91,0.6,250,6.812,7.577,9.325
100,100,0.0,50,0.5,91,0.2,250,4.043,5.039,5.222
100,100,0.0,50,0.5,91,0.25,250,4.694,5.752,6.117
100,100,0.0,50,0.5,91,0.3,250,4.856,6.281,6.86
100,100,0.0,50,0.5,91,0.35,250,5.505,6.684,7.494
100,100,0.0,50,0.5,91,0.4,250,5.649,6.997,8.051
100,100,0.0,50,0.5,91,0.45,250,6.081,7.247,8.552
100,100,0.0,50,0.5,91,0.5,250,6.451,7.451,9.01
100,100,0.0,50,0.5,91,0.55,250,6.921,7.619,9.436
100,100,0.0,50,0.5,91,0.6,250,7.152,7.76,9.837
100,100,0.0,50,0.6,91,0.2,250,4.37,5.338,5.585
100,100,0.0,50,0.6,91,0.25,250,4.869,6.024,6.487
100,100,0.0,50,0.6,91,0.3,250,5.253,6.524,7.234
100,100,0.0,50,0.6,91,0.35,250,5.589,6.901,7.873
100,100,0.0,50,0.6,91,0.4,250,6.013,7.193,8.437
100,100,0.0,50,0.6,91,0.45,250,6.363,7.424,8.947
100,100,0.0,50,0.6,91,0.5,250,6.893,7.612,9.417
100,100,0.0,50,0.6,91,0.55,250,7.181,7.766,9.856
100,100,0.0,50,0.6,91,0.6,250,7.3,7.896,10.272
100,100,0.0,50,0.7,91,0.2,250,4.513,5.583,5.895
100,100,0.0,50,0.7,91,0.25,250,4.821,6.242,6.802
100,100,0.0,50,0.7,91,0.3,250,5.581,6.718,7.552
100,100,0.0,50,0.7,91,0.35,250,5.842,7.073,8.197
100,100,0.0,50,0.7,91,0.4,250,6.389,7.347,8.77
100,100,0.0,50,0.7,91,0.45,250,6.76,7.563,9.29
100,100,0.0,50,0.7,91,0.5,250,7.054,7.738,9.771
100,100,0.0,50,0.7,91,0.55,250,7.23,7.882,10.224
100,100,0.0,50,0.7,91,0.6,250,7.247,8.002,10.654
100,100,0.0,50,0.8,91,0.2,250,4.749,5.788,6.165
100,100,0.0,50,0.8,91,0.25,250,5.081,6.424,7.076
100,100,0.0,50,0.8,91,0.3,250,5.534,6.877,7.83
100,100,0.0,50,0.8,91,0.35,250,6.031,7.214,8.482
100,100,0.0,50,0.8,91,0.4,250,6.526,7.472,9.062
100,100,0.0,50,0.8,91,0.45,250,6.908,7.676,9.593
100,100,0.0,50,0.8,91,0.5,250,7.031,7.84,10.086
100,100,0.0,50,0.8,91,0.55,250,7.107,7.975,10.552
100,100,0.0,50,0.8,91,0.6,250,7.283,8.087,10.997
100,100,0.0,50,0.9,91,0.2,250,4.773,5.964,6.404
100,100,0.0,50,0.9,91,0.25,250,5.325,6.577,7.318
100,100,0.0,50,0.9,91,0.3,250,5.683,7.011,8.077
100,100,0.0,50,0.9,91,0.35,250,6.34,7.332,8.735
100,100,0.0,50,0.9,91,0.4,250,6.812,7.577,9.325
100,100,0.0,50,0.9,91,0.45,250,7.023,7.77,9.866
100,100,0.0,50,0.9,91,0.5,250,7.381,7.925,10.372
100,100,0.0,50,0.9,91,0.55,250,7.184,8.052,10.851
100,100,0.0,50,0.9,91,0.6,250,7.413,8.158,11.309
100,100,0.0,50,1.0,91,0.2,250,4.711,6.117,6.619
100,100,0.0,50,1.0,91,0.25,250,5.559,6.708,7.536
100,100,0.0,50,1.0,91,0.3,250,5.974,7.125,8.3
100,100,0.0,50,1.0,91,0.35,250,6.388,7.432,8.965
100,100,0.0,50,1.0,91,0.4,250,7.045,7.666,9.564
100,100,0.0,50,1.0,91,0.45,250,7.074,7.849,10.116
100,100,0.0,50,1.0,91,0.5,250,7.219,7.997,10.634
100,100,0.0,50,1.0,91,0.55,250,7.246,8.117,11.126
100,100,0.0,50,1.0,91,0.6,250,7.295,8.218,11.598
100,100,0.0,50,1.1,91,0.2,250,4.834,6.25,6.814
100,100,0.0,50,1.1,91,0.25,250,5.412,6.823,7.734
100,100,0.0,50,1.1,91,0.3,250,6.02,7.224,8.503
100,100,0.0,50,1.1,91,0.35,250,6.596,7.519,9.176
100,100,0.0,50,1.1,91,0.4,250,7.074,7.742,9.784
100,100,0.0,50,1.1,91,0.45,250,7.345,7.918,10.347
100,100,0.0,50,1.1,91,0.5,250,7.219,8.058,10.877
100,100,0.0,50,1.1,91,0.55,250,7.51,8.173,11.381
100,100,0.0,50,1.1,91,0.6,250,7.613,8.269,11.867
100,100,0.0,50,1.2,91,0.2,250,4.981,6.369,6.992
100,100,0.0,50,1.2,91,0.25,250,5.6,6.924,7.916
100,100,0.0,50,1.2,91,0.3,250,6.276,7.311,8.691
100,100,0.0,50,1.2,91,0.35,250,6.88,7.595,9.371
100,100,0.0,50,1.2,91,0.4,250,7.009,7.809,9.989
100,100,0.0,50,1.2,91,0.45,250,7.121,7.978,10.563
100,100,0.0,50,1.2,91,0.5,250,7.217,8.112,11.104
100,100,0.0,50,1.2,91,0.55,250,7.324,8.222,11.621
100,100,0.0,50,1.2,91,0.6,250,7.661,8.314,12.119
100,100,0.0,50,1.3,91,0.2,250,5.178,6.475,7.156
100,100,0.0,50,1.3,91,0.25,250,5.692,7.014,8.084
100,100,0.0,50,1.3,91,0.3,250,6.247,7.389,8.865
100,100,0.0,50,1.3,91,0.35,250,7.029,7.662,9.553
100,100,0.0,50,1.3,91,0.4,250,7.167,7.869,10.181
100,100,0.0,50,1.3,91,0.45,250,7.069,8.03,10.765
100,100,0.0,50,1.3,91,0.5,250,7.425,8.16,11.318
100,100,0.0,50,1.3,91,0.55,250,7.587,8.265,11.847
100,100,0.0,50,1.3,91,0.6,250,7.965,8.353,12.358
100,100,0.0,50,1.4,91,0.2,250,5.314,6.571,7.309
100,100,0.0,50,1.4,91,0.25,250,5.899,7.095,8.24
100,100,0.0,50,1.4,91,0.3,250,6.476,7.458,9.027
100,100,0.0,50,1.4,91,0.35,250,7.059,7.722,9.724
100,100,0.0,50,1.4,91,0.4,250,7.365,7.922,10.361
100,100,0.0,50,1.4,91,0.45,250,7.228,8.078,10.956
100,100,0.0,50,1.4,91,0.5,250,7.697,8.202,11.52
100,100,0.0,50,1.4,91,0.55,250,7.587,8.304,12.061
100,100,0.0,50,1.4,91,0.6,250,8.254,8.388,12.584
100,100,0.0,50,1.5,91,0.2,250,5.45,6.658,7.451
100,100,0.0,50,1.5,91,0.25,250,5.944,7.168,8.387
100,100,0.0,50,1.5,91,0.3,250,6.602,7.52,9.18
100,100,0.0,50,1.5,91,0.35,250,7.051,7.776,9.885
100,100,0.0,50,1.5,91,0.4,250,7.078,7.969,10.532
100,100,0.0,50,1.5,91,0.45,250,7.26,8.12,11.137
100,100,0.0,50,1.5,91,0.5,250,7.438,8.24,11.712
100,100,0.0,50,1.5,91,0.55,250,7.847,8.338,12.265
100,100,0.0,50,1.5,91,0.6,250,8.53,8.419,12.8
100,100,0.0,50,1.6,91,0.2,250,5.578,6.737,7.585
100,100,0.0,50,1.6,91,0.25,250,6.049,7.235,8.525
100,100,0.0,50,1.6,91,0.3,250,6.812,7.577,9.325
100,100,0.0,50,1.6,91,0.35,250,6.962,7.825,10.038
100,100,0.0,50,1.6,91,0.4,250,7.302,8.012,10.694
100,100,0.0,50,1.6,91,0.45,250,7.413,8.158,11.309
100,100,0.0,50,1.6,91,0.5,250,7.651,8.274,11.896
100,100,0.0,50,1.6,91,0.55,250,8.095,8.369,12.46
100,100,0.0,50,1.6,91,0.6,250,8.452,8.447,13.006
100,100,0.0,50,1.7,91,0.2,250,5.383,6.81,7.711
100,100,0.0,50,1.7,91,0.25,250,6.227,7.295,8.655
100,100,0.0,50,1.7,91,0.3,250,6.96,7.628,9.462
100,100,0.0,50,1.7,91,0.35,250,7.171,7.87,10.184
100,100,0.0,50,1.7,91,0.4,250,7.181,8.051,10.849
100,100,0.0,50,1.7,91,0.45,250,7.636,8.193,11.474
100,100,0.0,50,1.7,91,0.5,250,7.601,8.305,12.071
100,100,0.0,50,1.7,91,0.55,250,8.334,8.397,12.647
100,100,0.0,50,1.7,91,0.6,250,8.403,8.473,13.205
100,100,0.0,50,1.8,91,0.2,250,5.534,6.877,7.83
100,100,0.0,50,1.8,91,0.25,250,6.403,7.351,8.779
100,100,0.0,50,1.8,91,0.3,250,6.908,7.676,9.593
100,100,0.0,50,1.8,91,0.35,250,7.308,7.911,10.322
100,100,0.0,50,1.8,91,0.4,250,7.283,8.087,10.997
100,100,0.0,50,1.8,91,0.45,250,7.338,8.225,11.632
100,100,0.0,50,1.8,91,0.5,250,7.815,8.334,12.24
100,100,0.0,50,1.8,91,0.55,250,8.564,8.423,12.826
100,100,0.0,50,1.8,91,0.6,250,8.634,8.496,13.396
100,100,0.0,50,1.9,91,0.2,250,5.636,6.939,7.943
100,100,0.0,50,1.9,91,0.25,250,6.292,7.403,8.897
100,100,0.0,50,1.9,91,0.3,250,7.049,7.72,9.717
100,100,0.0,50,1.9,91,0.35,250,6.974,7.948,10.455
100,100,0.0,50,1.9,91,0.4,250,7.263,8.12,11.139
100,100,0.0,50,1.9,91,0.45,250,7.531,8.254,11.785
100,100,0.0,50,1.9,91,0.5,250,8.023,8.36,12.403
100,100,0.0,50,1.9,91,0.55,250,8.443,8.446,12.999
100,100,0.0,50,1.9,91,0.6,250,7.767,8.517,13.58
100,100,0.0,50,2.0,91,0.2,250,5.649,6.997,8.051
100,100,0.0,50,2.0,91,0.25,250,6.451,7.451,9.01
100,100,0.0,50,2.0,91,0.3,250,7.152,7.76,9.837
100,100,0.0,50,2.0,91,0.35,250,7.149,7.983,10.583
100,100,0.0,50,2.0,91,0.4,250,7.4,8.151,11.276
100,100,0.0,50,2.0,91,0.45,250,7.697,8.281,11.931
100,100,0.0,50,2.0,91,0.5,250,8.223,8.384,12.559
100,100,0.0,50,2.0,91,0.55,250,8.357,8.468,13.167
100,100,0.0,50,2.0,91,0.6,250,7.943,8.537,13.758
100,100,0.0,50,2.1,91,0.2,250,5.784,7.051,8.154
100,100,0.0,50,2.1,91,0.25,250,6.606,7.495,9.118
100,100,0.0,50,2.1,91,0.3,250,6.955,7.798,9.952
100,100,0.0,50,2.1,91,0.35,250,7.319,8.015,10.706
100,100,0.0,50,2.1,91,0.4,250,7.546,8.179,11.408
100,100,0.0,50,2.1,91,0.45,250,7.603,8.306,12.073
100,100,0.0,50,2.1,91,0.5,250,8.417,8.406,12.711
100,100,0.0,50,2.1,91,0.55,250,8.553,8.488,13.329
100,100,0.0,50,2.1,91,0.6,250,8.112,8.555,13.93
100,100,0.0,50,2.2,91,0.2,250,5.916,7.101,8.252
100,100,0.0,50,2.2,91,0.25,250,6.661,7.537,9.221
100,100,0.0,50,2.2,91,0.3,250,6.997,7.833,10.062
100,100,0.0,50,2.2,91,0.35,250,7.149,8.046,10.825
100,100,0.0,50,2.2,91,0.4,250,7.217,8.205,11.536
100,100,0.0,50,2.2,91,0.45,250,7.777,8.329,12.21
100,100,0.0,50,2.2,91,0.5,250,8.605,8.427,12.858
100,100,0.0,50,2.2,91,0.55,250,7.674,8.507,13.486
100,100,0.0,50,2.2,91,0.6,250,8.275,8.572,14.097
100,100,0.0,50,2.3,91,0.2,250,6.011,7.148,8.347
100,100,0.0,50,2.3,91,0.25,250,6.806,7.575,9.321
100,100,0.0,50,2.3,91,0.3,250,7.15,7.865,10.169
100,100,0.0,50,2.3,91,0.35,250,7.206,8.074,10.94
100,100,0.0,50,2.3,91,0.4,250,7.372,8.23,11.659
100,100,0.0,50,2.3,91,0.45,250,7.947,8.351,12.343
100,100,0.0,50,2.3,91,0.5,250,8.445,8.446,13.001
100,100,0.0,50,2.3,91,0.55,250,7.825,8.524,13.638
100,100,0.0,50,2.3,91,0.6,250,8.121,8.588,14.26
100,100,0.0,50,2.4,91,0.2,250,6.013,7.193,8.437
100,100,0.0,50,2.4,91,0.25,250,6.893,7.612,9.417
100,100,0.0,50,2.4,91,0.3,250,7.3,7.896,10.272
100,100,0.0,50,2.4,91,0.35,250,7.147,8.1,11.051
100,100,0.0,50,2.4,91,0.4,250,7.524,8.253,11.779
100,100,0.0,50,2.4,91,0.45,250,8.112,8.371,12.472
100,100,0.0,50,2.4,91,0.5,250,8.324,8.464,13.139
100,100,0.0,50,2.4,91,0.55,250,7.972,8.54,13.787
100,100,0.0,50,2.4,91,0.6,250,8.269,8.602,14.418
100,100,0.0,50,2.5,91,0.2,250,6.049,7.235,8.525
100,100,0.0,50,2.5,91,0.25,250,7.031,7.646,9.51
100,100,0.0,50,2.5,91,0.3,250,7.381,7.925,10.372
100,100,0.0,50,2.5,91,0.35,250,7.289,8.125,11.159
100,100,0.0,50,2.5,91,0.4,250,7.651,8.274,11.896
100,100,0.0,50,2.5,91,0.45,250,8.272,8.39,12.598
100,100,0.0,50,2.5,91,0.5,250,8.487,8.481,13.274
100,100,0.0,50,2.5,91,0.55,250,8.113,8.555,13.931
100,100,0.0,50,2.5,91,0.6,250,8.388,8.616,14.572
100,100,0.0,50,2.6,91,0.2,250,6.162,7.274,8.609
100,100,0.0,50,2.6,91,0.25,250,6.919,7.678,9.6
100,100,0.0,50,2.6,91,0.3,250,6.992,7.952,10.469
100,100,0.0,50,2.6,91,0.35,250,7.383,8.148,11.263
100,100,0.0,50,2.6,91,0.4,250,7.521,8.295,12.009
100,100,0.0,50,2.6,91,0.45,250,8.428,8.408,12.72
100,100,0.0,50,2.6,91,0.5,250,8.646,8.497,13.406
100,100,0.0,50,2.6,91,0.55,250,8.25,8.569,14.072
100,100,0.0,50,2.6,91,0.6,250,8.457,8.629,14.723
100,100,0.0,50,2.7,91,0.2,250,6.276,7.311,8.691
100,100,0.0,50,2.7,91,0.25,250,7.004,7.709,9.687
100,100,0.0,50,2.7,91,0.3,250,7.121,7.978,10.563
100,100,0.0,50,2.7,91,0.35,250,7.488,8.17,11.365
100,100,0.0,50,2.7,91,0.4,250,7.661,8.314,12.119
100,100,0.0,50,2.7,91,0.45,250,8.581,8.424,12.839
100,100,0.0,50,2.7,91,0.5,250,7.722,8.512,13.534
100,100,0.0,50,2.7,91,0.55,250,8.383,8.583,14.21
100,100,0.0,50,2.7,91,0.6,250,8.6,8.641,14.869
100,100,0.0,50,2.8,91,0.2,250,6.389,7.347,8.77
100,100,0.0,50,2.8,91,0.25,250,7.054,7.738,9.771
100,100,0.0,50,2.8,91,0.3,250,7.247,8.002,10.654
100,100,0.0,50,2.8,91,0.35,250,7.622,8.191,11.464
100,100,0.0,50,2.8,91,0.4,250,7.798,8.332,12.227
100,100,0.0,50,2.8,91,0.45,250,8.389,8.44,12.956
100,100,0.0,50,2.8,91,0.5,250,7.846,8.526,13.66
100,100,0.0,50,2.8,91,0.55,250,8.2,8.595,14.344
100,100,0.0,50,2.8,91,0.6,250,8.739,8.652,15.013
100,100,0.0,50,2.9,91,0.2,250,6.221,7.381,8.846
100,100,0.0,50,2.9,91,0.25,250,7.176,7.765,9.853
100,100,0.0,50,2.9,91,0.3,250,7.371,8.025,10.743
100,100,0.0,50,2.9,91,0.35,250,7.249,8.21,11.561
100,100,0.0,50,2.9,91,0.4,250,7.932,8.349,12.332
100,100,0.0,50,2.9,91,0.45,250,8.53,8.455,13.069
100,100,0.0,50,2.9,91,0.5,250,7.967,8.54,13.782
100,100,0.0,50,2.9,91,0.55,250,8.322,8.607,14.475
100,100,0.0,50,2.9,91,0.6,250,8.873,8.663,15.153
100,100,0.0,50,3.0,91,0.2,250,6.324,7.413,8.92
100,100,0.0,50,3.0,91,0.25,250,7.121,7.791,9.933
100,100,0.0,50,3.0,91,0.3,250,7.155,8.047,10.83
100,100,0.0,50,3.0,91,0.35,250,7.367,8.229,11.655
100,100,0.0,50,3.0,91,0.4,250,8.063,8.365,12.434
100,100,0.0,50,3.0,91,0.45,250,8.374,8.47,13.18
100,100,0.0,50,3.0,91,0.5,250,8.085,8.552,13.902
100,100,0.0,50,3.0,91,0.55,250,8.374,8.619,14.604
100,100,0.0,50,3.0,91,0.6,250,9.003,8.673,15.291
100,100,0.0,50,3.1,91,0.2,250,6.426,7.443,8.992
100,100,0.0,50,3.1,91,0.25,250,7.04,7.816,10.011
100,100,0.0,50,3.1,91,0.3,250,7.269,8.067,10.914
100,100,0.0,50,3.1,91,0.35,250,7.483,8.247,11.748
100,100,0.0,50,3.1,91,0.4,250,8.191,8.38,12.535
100,100,0.0,50,3.1,91,0.45,250,8.505,8.483,13.289
100,100,0.0,50,3.1,91,0.5,250,8.199,8.564,14.019
100,100,0.0,50,3.1,91,0.55,250,8.464,8.629,14.73
100,100,0.0,50,3.1,91,0.6,250,9.13,8.683,15.425
100,100,0.0,50,3.2,91,0.2,250,6.526,7.472,9.062
100,100,0.0,50,3.2,91,0.25,250,7.031,7.84,10.086
100,100,0.0,50,3.2,91,0.3,250,7.283,8.087,10.997
100,100,0.0,50,3.2,91,0.35,250,7.576,8.264,11.838
100,100,0.0,50,3.2,91,0.4,250,8.317,8.395,12.633
100,100,0.0,50,3.2,91,0.45,250,8.634,8.496,13.396
100,100,0.0,50,3.2,91,0.5,250,8.31,8.576,14.134
100,100,0.0,50,3.2,91,0.55,250,8.584,8.64,14.853
100,100,0.0,50,3.2,91,0.6,250,9.253,8.692,15.557
100,100,0.0,50,3.3,91,0.2,250,6.624,7.5,9.13
100,100,0.0,50,3.3,91,0.25,250,7.138,7.863,10.16
100,100,0.0,50,3.3,91,0.3,250,7.182,8.106,11.077
100,100,0.0,50,3.3,91,0.35,250,7.69,8.28,11.926
100,100,0.0,50,3.3,91,0.4,250,8.44,8.409,12.729
100,100,0.0,50,3.3,91,0.45,250,7.688,8.508,13.5
100,100,0.0,50,3.3,91,0.5,250,8.108,8.586,14.247
100,100,0.0,50,3.3,91,0.55,250,8.701,8.649,14.974
100,100,0.0,50,3.3,91,0.6,250,8.596,8.7,15.687
100,100,0.0,50,3.4,91,0.2,250,6.626,7.527,9.197
100,100,0.0,50,3.4,91,0.25,250,7.242,7.884,10.232
100,100,0.0,50,3.4,91,0.3,250,7.286,8.124,11.156
100,100,0.0,50,3.4,91,0.35,250,7.526,8.295,12.012
100,100,0.0,50,3.4,91,0.4,250,8.56,8.422,12.823
100,100,0.0,50,3.4,91,0.45,250,7.79,8.52,13.602
100,100,0.0,50,3.4,91,0.5,250,8.212,8.597,14.357
100,100,0.0,50,3.4,91,0.55,250,8.816,8.658,15.093
100,100,0.0,50,3.4,91,0.6,250,8.703,8.709,15.814
100,100,0.0,50,3.5,91,0.2,250,6.719,7.552,9.262
100,100,0.0,50,3.5,91,0.25,250,7.345,7.905,10.303
100,100,0.0,50,3.5,91,0.3,250,7.343,8.141,11.234
100,100,0.0,50,3.5,91,0.35,250,7.633,8.31,12.097
100,100,0.0,50,3.5,91,0.4,250,8.34,8.435,12.916
100,100,0.0,50,3.5,91,0.45,250,7.889,8.531,13.703
100,100,0.0,50,3.5,91,0.5,250,8.313,8.607,14.466
100,100,0.0,50,3.5,91,0.55,250,8.927,8.667,15.21
100,100,0.0,50,3.5,91,0.6,250,8.808,8.717,15.939
100,100,0.0,50,3.6,91,0.2,250,6.812,7.577,9.325
100,100,0.0,50,3.6,91,0.25,250,7.381,7.925,10.372
100,100,0.0,50,3.6,91,0.3,250,7.413,8.158,11.309
100,100,0.0,50,3.6,91,0.35,250,7.739,8.324,12.18
100,100,0.0,50,3.6,91,0.4,250,8.452,8.447,13.006
100,100,0.0,50,3.6,91,0.45,250,7.986,8.542,13.801
100,100,0.0,50,3.6,91,0.5,250,8.388,8.616,14.572
100,100,0.0,50,3.6,91,0.55,250,9.035,8.676,15.325
100,100,0.0,50,3.6,91,0.6,250,8.894,8.724,16.061
100,100,0.0,50,3.7,91,0.2,250,6.903,7.6,9.387
100,100,0.0,50,3.7,91,0.25,250,6.952,7.944,10.439
100,100,0.0,50,3.7,91,0.3,250,7.513,8.174,11.384
100,100,0.0,50,3.7,91,0.35,250,7.843,8.337,12.262
100,100,0.0,50,3.7,91,0.4,250,8.271,8.459,13.096
100,100,0.0,50,3.7,91,0.45,250,8.081,8.552,13.898
100,100,0.0,50,3.7,91,0.5,250,8.412,8.625,14.677
100,100,0.0,50,3.7,91,0.55,250,9.141,8.684,15.437
100,100,0.0,50,3.7,91,0.6,250,8.996,8.731,16.182
100,100,0.0,50,3.8,91,0.2,250,6.938,7.623,9.447
100,100,0.0,50,3.8,91,0.25,250,7.042,7.962,10.505
100,100,0.0,50,3.8,91,0.3,250,7.611,8.189,11.456
100,100,0.0,50,3.8,91,0.35,250,7.945,8.35,12.342
100,100,0.0,50,3.8,91,0.4,250,8.377,8.47,13.183
100,100,0.0,50,3.8,91,0.45,250,8.174,8.562,13.993
100,100,0.0,50,3.8,91,0.5,250,8.513,8.634,14.78
100,100,0.0,50,3.8,91,0.55,250,9.245,8.691,15.548
100,100,0.0,50,3.8,91,0.6,250,9.096,8.738,16.3
100,100,0.0,50,3.9,91,0.2,250,7.026,7.645,9.506
100,100,0.0,50,3.9,91,0.25,250,7.131,7.98,10.57
100,100,0.0,50,3.9,91,0.3,250,7.708,8.204,11.528
100,100,0.0,50,3.9,91,0.35,250,8.045,8.363,12.42
100,100,0.0,50,3.9,91,0.4,250,8.481,8.481,13.269
100,100,0.0,50,3.9,91,0.45,250,8.265,8.571,14.087
100,100,0.0,50,3.9,91,0.5,250,8.612,8.642,14.882
100,100,0.0,50,3.9,91,0.55,250,8.571,8.698,15.657
100,100,0.0,50,3.9,91,0.6,250,9.193,8.745,16.417
100,100,0.0,50,4.0,91,0.2,250,7.045,7.666,9.564
100,100,0.0,50,4.0,91,0.25,250,7.219,7.997,10.634
100,100,0.0,50,4.0,91,0.3,250,7.295,8.218,11.598
100,100,0.0,50,4.0,91,0.35,250,8.144,8.375,12.497
100,100,0.0,50,4.0,91,0.4,250,8.583,8.491,13.354
100,100,0.0,50,4.0,91,0.45,250,8.354,8.58,14.179
100,100,0.0,50,4.0,91,0.5,250,8.708,8.65,14.981
100,100,0.0,50,4.0,91,0.55,250,8.662,8.706,15.765
100,100,0.0,50,4.0,91,0.6,250,9.288,8.751,16.532
100,100,0.0,50,4.1,91,0.2,250,6.95,7.686,9.621
100,100,0.0,50,4.1,91,0.25,250,7.305,8.013,10.696
100,100,0.0,50,4.1,91,0.3,250,7.381,8.231,11.667
100,100,0.0,50,4.1,91,0.35,250,8.241,8.386,12.573
100,100,0.0,50,4.1,91,0.4,250,8.684,8.501,13.437
100,100,0.0,50,4.1,91,0.45,250,8.13,8.589,14.27
100,100,0.0,50,4.1,91,0.5,250,8.803,8.657,15.08
100,100,0.0,50,4.1,91,0.55,250,8.751,8.712,15.87
100,100,0.0,50,4.1,91,0.6,250,9.38,8.757,16.645
100,100,0.0,50,4.2,91,0.2,250,6.989,7.705,9.676
100,100,0.0,50,4.2,91,0.25,250,7.059,8.029,10.758
100,100,0.0,50,4.2,91,0.3,250,7.467,8.244,11.735
100,100,0.0,50,4.2,91,0.35,250,8.336,8.397,12.648
100,100,0.0,50,4.2,91,0.4,250,7.707,8.51,13.519
100,100,0.0,50,4.2,91,0.45,250,8.214,8.597,14.359
100,100,0.0,50,4.2,91,0.5,250,8.895,8.665,15.176
100,100,0.0,50,4.2,91,0.55,250,8.838,8.719,15.975
100,100,0.0,50,4.2,91,0.6,250,9.47,8.763,16.757
100,100,0.0,50,4.3,91,0.2,250,7.069,7.724,9.731
100,100,0.0,50,4.3,91,0.25,250,7.139,8.044,10.818
100,100,0.0,50,4.3,91,0.3,250,7.528,8.257,11.801
100,100,0.0,50,4.3,91,0.35,250,8.43,8.408,12.722
100,100,0.0,50,4.3,91,0.4,250,7.787,8.52,13.6
100,100,0.0,50,4.3,91,0.45,250,8.296,8.605,14.447
100,100,0.0,50,4.3,91,0.5,250,8.986,8.672,15.272
