S0,K,r,m,T,H,sigma,trading_days,price_iter,price,price_adj,H_percent,best_beta,error_percent,q
110,100,0.1,50,3.8,145,0.5,250,0.2993,0.1421,0.3238,-31.8182,0.521,8.1948,0
110,100,0.1,50,3.8,145,0.6,250,0.1938,0.0804,0.2132,-31.8182,0.5189,10.0217,0
110,100,0.1,50,4.2,145,0.2,250,1.7581,1.2647,1.8024,-31.8182,0.539,2.5214,0
110,100,0.1,50,4.2,145,0.3,250,0.8142,0.4997,0.8491,-31.8182,0.531,4.2886,0
110,100,0.1,50,4.2,145,0.4,250,0.4348,0.2286,0.4609,-31.8182,0.5299,6.0052,0
110,100,0.1,50,4.2,145,0.5,250,0.2598,0.1181,0.2804,-31.8182,0.5289,7.9238,0
110,100,0.1,50,4.2,145,0.6,250,0.1667,0.0665,0.1848,-31.8182,0.5189,10.8246,0
110,100,0.1,50,4.6,145,0.2,250,1.4924,1.0536,1.5337,-31.8182,0.5389,2.7671,0
110,100,0.1,50,4.6,145,0.3,250,0.7057,0.4213,0.7356,-31.8182,0.5389,4.2415,0
110,100,0.1,50,4.6,145,0.4,250,0.3769,0.193,0.4021,-31.8182,0.5289,6.6915,0
110,100,0.1,50,4.6,145,0.5,250,0.2251,0.0994,0.2454,-31.8182,0.5209,9.0041,0
110,100,0.1,50,4.6,145,0.6,250,0.144,0.0558,0.1618,-31.8182,0.51,12.3948,0
110,100,0.1,50,5.0,145,0.2,250,1.2715,0.8843,1.3134,-31.8182,0.531,3.2962,0
110,100,0.1,50,5.0,145,0.3,250,0.6126,0.3586,0.6424,-31.8182,0.531,4.8652,0
110,100,0.1,50,5.0,145,0.4,250,0.3306,0.1645,0.3537,-31.8182,0.5289,6.9976,0
110,100,0.1,50,5.0,145,0.5,250,0.1979,0.0846,0.2165,-31.8182,0.52,9.408,0
110,100,0.1,50,5.0,145,0.6,250,0.1269,0.0472,0.1429,-31.8182,0.511,12.5666,0
110,100,0.1,50,0.2,146,0.2,250,12.3193,12.2901,12.3171,-32.7273,0.6389,0.018,0
110,100,0.1,50,0.2,146,0.3,250,11.8621,11.5935,11.8831,-32.7273,0.5389,0.177,0
110,100,0.1,50,0.2,146,0.4,250,10.0603,9.4751,10.0976,-32.7273,0.5489,0.3706,0
110,100,0.1,50,0.2,146,0.5,250,7.9788,7.2059,8.0304,-32.7273,0.5489,0.6468,0
110,100,0.1,50,0.2,146,0.6,250,6.1927,5.3516,6.2468,-32.7273,0.5489,0.8741,0
110,100,0.1,50,0.6,146,0.2,250,12.4403,11.8726,12.4898,-32.7273,0.531,0.3978,0
110,100,0.1,50,0.6,146,0.3,250,7.9177,7.0342,7.973,-32.7273,0.5489,0.6981,0
110,100,0.1,50,0.6,146,0.4,250,4.9588,4.0892,5.0129,-32.7273,0.5499,1.0904,0
110,100,0.1,50,0.6,146,0.5,250,3.221,2.4721,3.2732,-32.7273,0.5489,1.6211,0
110,100,0.1,50,0.6,146,0.6,250,2.1915,1.5697,2.2389,-32.7273,0.5489,2.1612,0
110,100,0.1,50,1.0,146,0.2,250,9.9224,9.0204,9.9926,-32.7273,0.54,0.7073,0
110,100,0.1,50,1.0,146,0.3,250,5.2503,4.3454,5.3084,-32.7273,0.5489,1.107,0
110,100,0.1,50,1.0,146,0.4,250,2.9906,2.2555,3.0377,-32.7273,0.55,1.5757,0
110,100,0.1,50,1.0,146,0.5,250,1.8384,1.2751,1.8866,-32.7273,0.541,2.6235,0
110,100,0.1,50,1.0,146,0.6,250,1.2181,0.7752,1.2554,-32.7273,0.541,3.0629,0
110,100,0.1,50,1.4,146,0.2,250,7.7236,6.736,7.7963,-32.7273,0.541,0.9411,0
110,100,0.1,50,1.4,146,0.3,250,3.7407,2.9277,3.7956,-32.7273,0.5489,1.4667,0
110,100,0.1,50,1.4,146,0.4,250,2.0369,1.44,2.0866,-32.7273,0.541,2.4379,0
110,100,0.1,50,1.4,146,0.5,250,1.2345,0.7885,1.2714,-32.7273,0.541,2.9908,0
110,100,0.1,50,1.4,146,0.6,250,0.8049,0.4691,0.838,-32.7273,0.5389,4.1139,0
110,100,0.1,50,1.8,146,0.2,250,6.0671,5.1087,6.1409,-32.7273,0.541,1.2166,0
110,100,0.1,50,1.8,146,0.3,250,2.8074,2.0997,2.8617,-32.7273,0.541,1.9356,0
110,100,0.1,50,1.8,146,0.4,250,1.502,1.0023,1.544,-32.7273,0.541,2.7956,0
110,100,0.1,50,1.8,146,0.5,250,0.8985,0.5388,0.9332,-32.7273,0.539,3.8562,0
110,100,0.1,50,1.8,146,0.6,250,0.5808,0.3162,0.613,-32.7273,0.5309,5.5429,0
110,100,0.1,50,2.2,146,0.2,250,4.8389,3.9504,4.9098,-32.7273,0.541,1.4653,0
110,100,0.1,50,2.2,146,0.3,250,2.1911,1.5744,2.2414,-32.7273,0.541,2.2945,0
110,100,0.1,50,2.2,146,0.4,250,1.1586,0.7383,1.1994,-32.7273,0.5389,3.5175,0
110,100,0.1,50,2.2,146,0.5,250,0.6918,0.392,0.7228,-32.7273,0.5389,4.4794,0
110,100,0.1,50,2.2,146,0.6,250,0.4435,0.2278,0.4742,-32.7273,0.521,6.9141,0
110,100,0.1,50,2.6,146,0.2,250,3.9219,3.1095,3.9828,-32.7273,0.541,1.5524,0
110,100,0.1,50,2.6,146,0.3,250,1.7587,1.2199,1.8058,-32.7273,0.5409,2.6795,0
110,100,0.1,50,2.6,146,0.4,250,0.9275,0.5658,0.9639,-32.7273,0.5389,3.919,0
110,100,0.1,50,2.6,146,0.5,250,0.5507,0.2979,0.5806,-32.7273,0.531,5.4279,0
110,100,0.1,50,2.6,146,0.6,250,0.3545,0.1717,0.3809,-32.7273,0.521,7.4446,0
110,100,0.1,50,3.0,146,0.2,250,3.2131,2.4857,3.2724,-32.7273,0.541,1.8447,0
110,100,0.1,50,3.0,146,0.3,250,1.4438,0.9693,1.4866,-32.7273,0.54,2.967,0
110,100,0.1,50,3.0,146,0.4,250,0.76,0.4466,0.7944,-32.7273,0.531,4.5261,0
110,100,0.1,50,3.0,146,0.5,250,0.449,0.2336,0.479,-32.7273,0.5289,6.6832,0
110,100,0.1,50,3.0,146,0.6,250,0.29,0.1338,0.3143,-32.7273,0.521,8.3874,0
110,100,0.1,50,3.4,146,0.2,250,2.6616,2.0133,2.7185,-32.7273,0.539,2.1391,0
110,100,0.1,50,3.4,146,0.3,250,1.2058,0.7856,1.2447,-32.7273,0.5399,3.2237,0
110,100,0.1,50,3.4,146,0.4,250,0.636,0.3606,0.6673,-32.7273,0.531,4.9167,0
110,100,0.1,50,3.4,146,0.5,250,0.378,0.1877,0.4031,-32.7273,0.5289,6.6461,0
110,100,0.1,50,3.4,146,0.6,250,0.2426,0.1068,0.2647,-32.7273,0.52,9.0951,0
110,100,0.1,50,3.8,146,0.2,250,2.2294,1.6491,2.2799,-32.7273,0.54,2.2672,0
110,100,0.1,50,3.8,146,0.3,250,1.0178,0.6469,1.0565,-32.7273,0.5389,3.8014,0
110,100,0.1,50,3.8,146,0.4,250,0.5408,0.2964,0.5691,-32.7273,0.531,5.2319,0
110,100,0.1,50,3.8,146,0.5,250,0.3212,0.1537,0.3446,-32.7273,0.5289,7.298,0
110,100,0.1,50,3.8,146,0.6,250,0.2066,0.087,0.2265,-32.7273,0.5199,9.6313,0
110,100,0.1,50,4.2,146,0.2,250,1.8798,1.3639,1.9278,-32.7273,0.5389,2.5553,0
110,100,0.1,50,4.2,146,0.3,250,0.8716,0.5397,0.9069,-32.7273,0.531,4.0492,0
110,100,0.1,50,4.2,146,0.4,250,0.4644,0.2472,0.4914,-32.7273,0.53,5.8213,0
110,100,0.1,50,4.2,146,0.5,250,0.2755,0.1278,0.2984,-32.7273,0.521,8.3168,0
110,100,0.1,50,4.2,146,0.6,250,0.1773,0.072,0.1962,-32.7273,0.5189,10.6529,0
110,100,0.1,50,4.6,146,0.2,250,1.5965,1.1375,1.6417,-32.7273,0.5389,2.8288,0
110,100,0.1,50,4.6,146,0.3,250,0.7537,0.4553,0.7858,-32.7273,0.531,4.2559,0
110,100,0.1,50,4.6,146,0.4,250,0.4033,0.2087,0.4286,-32.7273,0.5289,6.27,0
110,100,0.1,50,4.6,146,0.5,250,0.2407,0.1076,0.261,-32.7273,0.521,8.4553,0
110,100,0.1,50,4.6,146,0.6,250,0.1545,0.0603,0.1718,-32.7273,0.5189,11.1897,0
110,100,0.1,50,5.0,146,0.2,250,1.3679,0.9556,1.4067,-32.7273,0.5389,2.8389,0
110,100,0.1,50,5.0,146,0.3,250,0.6564,0.3877,0.6863,-32.7273,0.531,4.5524,0
110,100,0.1,50,5.0,146,0.4,250,0.3519,0.178,0.377,-32.7273,0.521,7.1315,0
110,100,0.1,50,5.0,146,0.5,250,0.2097,0.0915,0.2303,-32.7273,0.5189,9.8133,0
110,100,0.1,50,5.0,146,0.6,250,0.1342,0.0511,0.1516,-32.7273,0.5089,12.9872,0
110,100,0.1,50,0.2,147,0.2,250,12.3338,12.3153,12.3372,-33.6364,0.4889,0.0273,0
110,100,0.1,50,0.2,147,0.3,250,12.024,11.7766,12.0442,-33.6364,0.5389,0.168,0
110,100,0.1,50,0.2,147,0.4,250,10.3286,9.7684,10.3719,-33.6364,0.539,0.4189,0
110,100,0.1,50,0.2,147,0.5,250,8.2836,7.5126,8.3322,-33.6364,0.5489,0.5871,0
110,100,0.1,50,0.2,147,0.6,250,6.4707,5.6248,6.5281,-33.6364,0.5489,0.8876,0
110,100,0.1,50,0.6,147,0.2,250,12.7529,12.2082,12.8014,-33.6364,0.531,0.3802,0
110,100,0.1,50,0.6,147,0.3,250,8.2449,7.3678,8.3089,-33.6364,0.541,0.7766,0
110,100,0.1,50,0.6,147,0.4,250,5.2145,4.3286,5.2722,-33.6364,0.5489,1.1056,0
110,100,0.1,50,0.6,147,0.5,250,3.4102,2.6334,3.4599,-33.6364,0.5499,1.4582,0
110,100,0.1,50,0.6,147,0.6,250,2.3232,1.6786,2.3732,-33.6364,0.541,2.154,0
110,100,0.1,50,1.0,147,0.2,250,10.3238,9.4237,10.3929,-33.6364,0.5409,0.6694,0
110,100,0.1,50,1.0,147,0.3,250,5.5247,4.6032,5.5878,-33.6364,0.5489,1.1418,0
110,100,0.1,50,1.0,147,0.4,250,3.1664,2.4067,3.2159,-33.6364,0.549,1.5621,0
110,100,0.1,50,1.0,147,0.5,250,1.9542,1.3661,2.0026,-33.6364,0.541,2.4771,0
110,100,0.1,50,1.0,147,0.6,250,1.2941,0.8326,1.334,-33.6364,0.541,3.082,0
110,100,0.1,50,1.4,147,0.2,250,8.1055,7.102,8.1771,-33.6364,0.541,0.8838,0
110,100,0.1,50,1.4,147,0.3,250,3.9506,3.1194,4.0151,-33.6364,0.541,1.6328,0
110,100,0.1,50,1.4,147,0.4,250,2.1659,1.5424,2.2152,-33.6364,0.541,2.2747,0
110,100,0.1,50,1.4,147,0.5,250,1.3125,0.8471,1.3515,-33.6364,0.541,2.9704,0
110,100,0.1,50,1.4,147,0.6,250,0.8547,0.5048,0.891,-33.6364,0.5389,4.2414,0
110,100,0.1,50,1.8,147,0.2,250,6.4028,5.4185,6.4756,-33.6364,0.541,1.1374,0
110,100,0.1,50,1.8,147,0.3,250,2.9814,2.2452,3.0358,-33.6364,0.5489,1.8263,0
110,100,0.1,50,1.8,147,0.4,250,1.6001,1.0761,1.6415,-33.6364,0.541,2.5877,0
110,100,0.1,50,1.8,147,0.5,250,0.9566,0.5797,0.9926,-33.6364,0.539,3.7665,0
110,100,0.1,50,1.8,147,0.6,250,0.6195,0.3406,0.6517,-33.6364,0.531,5.1973,0
110,100,0.1,50,2.2,147,0.2,250,5.127,4.2074,5.1967,-33.6364,0.541,1.3593,0
110,100,0.1,50,2.2,147,0.3,250,2.3292,1.6875,2.382,-33.6364,0.541,2.2682,0
110,100,0.1,50,2.2,147,0.4,250,1.2339,0.7938,1.2761,-33.6364,0.5389,3.4223,0
110,100,0.1,50,2.2,147,0.5,250,0.731,0.4222,0.7688,-33.6364,0.529,5.1642,0
110,100,0.1,50,2.2,147,0.6,250,0.4743,0.2455,0.504,-33.6364,0.5289,6.2708,0
110,100,0.1,50,2.6,147,0.2,250,4.1573,3.3221,4.2268,-33.6364,0.54,1.6713,0
110,100,0.1,50,2.6,147,0.3,250,1.8728,1.3098,1.9213,-33.6364,0.541,2.5919,0
110,100,0.1,50,2.6,147,0.4,250,0.9889,0.609,1.026,-33.6364,0.5389,3.7504,0
110,100,0.1,50,2.6,147,0.5,250,0.5868,0.321,0.6176,-33.6364,0.531,5.2448,0
110,100,0.1,50,2.6,147,0.6,250,0.3786,0.1852,0.4047,-33.6364,0.5289,6.8919,0
110,100,0.1,50,3.0,147,0.2,250,3.4147,2.662,3.4799,-33.6364,0.539,1.9094,0
110,100,0.1,50,3.0,147,0.3,250,1.5372,1.0421,1.5829,-33.6364,0.539,2.976,0
110,100,0.1,50,3.0,147,0.4,250,0.8123,0.4811,0.8456,-33.6364,0.5389,4.1035,0
110,100,0.1,50,3.0,147,0.5,250,0.4811,0.2519,0.5093,-33.6364,0.5309,5.8586,0
110,100,0.1,50,3.0,147,0.6,250,0.3091,0.1443,0.3338,-33.6364,0.521,8.0064,0
110,100,0.1,50,3.4,147,0.2,250,2.8377,2.1602,2.8954,-33.6364,0.54,2.0337,0
110,100,0.1,50,3.4,147,0.3,250,1.285,0.8454,1.3261,-33.6364,0.539,3.2022,0
110,100,0.1,50,3.4,147,0.4,250,0.6799,0.3886,0.7104,-33.6364,0.5389,4.4791,0
110,100,0.1,50,3.4,147,0.5,250,0.402,0.2025,0.4286,-33.6364,0.5289,6.6209,0
110,100,0.1,50,3.4,147,0.6,250,0.2586,0.1153,0.281,-33.6364,0.521,8.6768,0
110,100,0.1,50,3.8,147,0.2,250,2.3759,1.7721,2.4313,-33.6364,0.5389,2.3296,0
110,100,0.1,50,3.8,147,0.3,250,1.0896,0.6967,1.1261,-33.6364,0.5399,3.3466,0
110,100,0.1,50,3.8,147,0.4,250,0.5758,0.3196,0.6059,-33.6364,0.531,5.2293,0
110,100,0.1,50,3.8,147,0.5,250,0.3414,0.1658,0.3663,-33.6364,0.5289,7.2941,0
110,100,0.1,50,3.8,147,0.6,250,0.2195,0.0939,0.2403,-33.6364,0.5199,9.4841,0
110,100,0.1,50,4.2,147,0.2,250,2.0088,1.4675,2.0578,-33.6364,0.5389,2.4379,0
110,100,0.1,50,4.2,147,0.3,250,0.9301,0.5817,0.9669,-33.6364,0.531,3.9608,0
110,100,0.1,50,4.2,147,0.4,250,0.4955,0.2667,0.5231,-33.6364,0.531,5.5617,0
110,100,0.1,50,4.2,147,0.5,250,0.2936,0.1379,0.317,-33.6364,0.521,7.9826,0
110,100,0.1,50,4.2,147,0.6,250,0.1875,0.0777,0.2081,-33.6364,0.511,11.0156,0
110,100,0.1,50,4.6,147,0.2,250,1.7061,1.2252,1.7538,-33.6364,0.5389,2.7946,0
110,100,0.1,50,4.6,147,0.3,250,0.8043,0.4909,0.8379,-33.6364,0.531,4.1718,0
110,100,0.1,50,4.6,147,0.4,250,0.4291,0.2252,0.4562,-33.6364,0.5289,6.3065,0
110,100,0.1,50,4.6,147,0.5,250,0.2551,0.1161,0.2772,-33.6364,0.5209,8.6604,0
110,100,0.1,50,4.6,147,0.6,250,0.1635,0.0652,0.1821,-33.6364,0.511,11.343,0
110,100,0.1,50,5.0,147,0.2,250,1.463,1.0302,1.5038,-33.6364,0.5389,2.7861,0
110,100,0.1,50,5.0,147,0.3,250,0.7006,0.4182,0.7319,-33.6364,0.531,4.4605,0
110,100,0.1,50,5.0,147,0.4,250,0.3766,0.1921,0.4012,-33.6364,0.5289,6.5234,0
110,100,0.1,50,5.0,147,0.5,250,0.2244,0.0988,0.2445,-33.6364,0.521,8.9552,0
110,100,0.1,50,5.0,147,0.6,250,0.1436,0.0552,0.1607,-33.6364,0.511,11.9256,0
110,100,0.1,50,0.2,148,0.2,250,12.3534,12.3356,12.3533,-34.5455,0.5889,0.0005,0
110,100,0.1,50,0.2,148,0.3,250,12.1737,11.9449,12.1915,-34.5455,0.5389,0.1465,0
110,100,0.1,50,0.2,148,0.4,250,10.5965,10.0511,10.6352,-34.5455,0.541,0.3653,0
110,100,0.1,50,0.2,148,0.5,250,8.5865,7.816,8.629,-34.5455,0.551,0.495,0
110,100,0.1,50,0.2,148,0.6,250,6.7614,5.8992,6.8091,-34.5455,0.551,0.7058,0
110,100,0.1,50,0.6,148,0.2,250,13.0529,12.5289,13.0977,-34.5455,0.531,0.3428,0
110,100,0.1,50,0.6,148,0.3,250,8.5791,7.7005,8.6423,-34.5455,0.541,0.7362,0
110,100,0.1,50,0.6,148,0.4,250,5.473,4.5721,5.5341,-34.5455,0.5489,1.1157,0
110,100,0.1,50,0.6,148,0.5,250,3.5941,2.799,3.6504,-34.5455,0.5489,1.5675,0
110,100,0.1,50,0.6,148,0.6,250,2.4594,1.7912,2.5111,-34.5455,0.541,2.1013,0
110,100,0.1,50,1.0,148,0.2,250,10.7073,9.8236,10.7879,-34.5455,0.531,0.7527,0
110,100,0.1,50,1.0,148,0.3,250,5.8104,4.8655,5.8706,-34.5455,0.5489,1.036,0
110,100,0.1,50,1.0,148,0.4,250,3.3417,2.5626,3.3983,-34.5455,0.5489,1.6931,0
110,100,0.1,50,1.0,148,0.5,250,2.0714,1.4605,2.1219,-34.5455,0.541,2.436,0
110,100,0.1,50,1.0,148,0.6,250,1.3715,0.8923,1.4152,-34.5455,0.54,3.1832,0
110,100,0.1,50,1.4,148,0.2,250,8.4865,7.4712,8.5594,-34.5455,0.541,0.8586,0
110,100,0.1,50,1.4,148,0.3,250,4.1756,3.3165,4.2393,-34.5455,0.541,1.5246,0
110,100,0.1,50,1.4,148,0.4,250,2.2957,1.6487,2.3476,-34.5455,0.541,2.263,0
110,100,0.1,50,1.4,148,0.5,250,1.3907,0.9081,1.4342,-34.5455,0.54,3.1274,0
110,100,0.1,50,1.4,148,0.6,250,0.9075,0.5421,0.9458,-34.5455,0.5389,4.2187,0
110,100,0.1,50,1.8,148,0.2,250,6.7424,5.7342,6.8149,-34.5455,0.541,1.0759,0
110,100,0.1,50,1.8,148,0.3,250,3.1587,2.3955,3.2146,-34.5455,0.5489,1.7707,0
110,100,0.1,50,1.8,148,0.4,250,1.6959,1.1529,1.7421,-34.5455,0.541,2.727,0
110,100,0.1,50,1.8,148,0.5,250,1.0145,0.6224,1.054,-34.5455,0.5389,3.8914,0
110,100,0.1,50,1.8,148,0.6,250,0.6594,0.3662,0.6917,-34.5455,0.531,4.8998,0
110,100,0.1,50,2.2,148,0.2,250,5.4136,4.4712,5.4893,-34.5455,0.541,1.3977,0
110,100,0.1,50,2.2,148,0.3,250,2.4742,1.8048,2.5269,-34.5455,0.541,2.129,0
110,100,0.1,50,2.2,148,0.4,250,1.3128,0.8517,1.3554,-34.5455,0.5399,3.2432,0
110,100,0.1,50,2.2,148,0.5,250,0.7808,0.4538,0.8165,-34.5455,0.531,4.5722,0
110,100,0.1,50,2.2,148,0.6,250,0.5058,0.2642,0.5348,-34.5455,0.531,5.7379,0
110,100,0.1,50,2.6,148,0.2,250,4.4071,3.5414,4.4769,-34.5455,0.541,1.5844,0
110,100,0.1,50,2.6,148,0.3,250,1.9893,1.4033,2.0406,-34.5455,0.54,2.5769,0
110,100,0.1,50,2.6,148,0.4,250,1.0516,0.6541,1.0902,-34.5455,0.5389,3.6679,0
110,100,0.1,50,2.6,148,0.5,250,0.6249,0.3453,0.6558,-34.5455,0.531,4.9426,0
110,100,0.1,50,2.6,148,0.6,250,0.4018,0.1993,0.4293,-34.5455,0.5289,6.8341,0
110,100,0.1,50,3.0,148,0.2,250,3.6252,2.8444,3.6933,-34.5455,0.539,1.8775,0
110,100,0.1,50,3.0,148,0.3,250,1.6372,1.1179,1.6826,-34.5455,0.541,2.7745,0
110,100,0.1,50,3.0,148,0.4,250,0.864,0.5171,0.8987,-34.5455,0.5389,4.0211,0
110,100,0.1,50,3.0,148,0.5,250,0.511,0.2711,0.5408,-34.5455,0.53,5.8254,0
110,100,0.1,50,3.0,148,0.6,250,0.3285,0.1554,0.354,-34.5455,0.521,7.7468,0
110,100,0.1,50,3.4,148,0.2,250,3.0186,2.3126,3.0779,-34.5455,0.5409,1.9661,0
110,100,0.1,50,3.4,148,0.3,250,1.3692,0.9078,1.4105,-34.5455,0.5409,3.0179,0
110,100,0.1,50,3.4,148,0.4,250,0.7222,0.418,0.7551,-34.5455,0.5389,4.5538,0
110,100,0.1,50,3.4,148,0.5,250,0.4265,0.218,0.455,-34.5455,0.5289,6.6913,0
110,100,0.1,50,3.4,148,0.6,250,0.2748,0.1242,0.2979,-34.5455,0.521,8.3898,0
110,100,0.1,50,3.8,148,0.2,250,2.5356,1.9001,2.5878,-34.5455,0.541,2.0589,0
110,100,0.1,50,3.8,148,0.3,250,1.1607,0.7487,1.1982,-34.5455,0.54,3.2305,0
110,100,0.1,50,3.8,148,0.4,250,0.6145,0.3439,0.644,-34.5455,0.5389,4.7983,0
110,100,0.1,50,3.8,148,0.5,250,0.3638,0.1786,0.3887,-34.5455,0.5289,6.8332,0
110,100,0.1,50,3.8,148,0.6,250,0.2328,0.1012,0.2546,-34.5455,0.519,9.3549,0
110,100,0.1,50,4.2,148,0.2,250,2.1398,1.5755,2.1925,-34.5455,0.5389,2.4648,0
110,100,0.1,50,4.2,148,0.3,250,0.9918,0.6255,1.0291,-34.5455,0.5389,3.757,0
110,100,0.1,50,4.2,148,0.4,250,0.5262,0.2871,0.5559,-34.5455,0.5299,5.6496,0
110,100,0.1,50,4.2,148,0.5,250,0.3126,0.1485,0.3364,-34.5455,0.521,7.6096,0
110,100,0.1,50,4.2,148,0.6,250,0.1999,0.0838,0.2204,-34.5455,0.5189,10.2707,0
110,100,0.1,50,4.6,148,0.2,250,1.8226,1.3168,1.8702,-34.5455,0.5389,2.6108,0
110,100,0.1,50,4.6,148,0.3,250,0.8583,0.5283,0.892,-34.5455,0.5389,3.9299,0
110,100,0.1,50,4.6,148,0.4,250,0.4586,0.2425,0.4848,-34.5455,0.531,5.7169,0
110,100,0.1,50,4.6,148,0.5,250,0.272,0.1251,0.294,-34.5455,0.521,8.1057,0
110,100,0.1,50,4.6,148,0.6,250,0.1742,0.0702,0.1927,-34.5455,0.5189,10.5921,0
110,100,0.1,50,5.0,148,0.2,250,1.5579,1.1083,1.6047,-34.5455,0.531,3.0062,0
110,100,0.1,50,5.0,148,0.3,250,0.7458,0.4502,0.7793,-34.5455,0.531,4.4875,0
110,100,0.1,50,5.0,148,0.4,250,0.4014,0.2069,0.4263,-34.5455,0.529,6.2139,0
110,100,0.1,50,5.0,148,0.5,250,0.2377,0.1065,0.2592,-34.5455,0.519,9.0413,0
110,100,0.1,50,5.0,148,0.6,250,0.152,0.0595,0.17,-34.5455,0.511,11.8551,0
110,100,0.1,50,0.2,149,0.2,250,12.3673,12.3519,12.3661,-35.4545,0.639,0.0099,0
110,100,0.1,50,0.2,149,0.3,250,12.311,12.0991,12.3258,-35.4545,0.541,0.1203,0
110,100,0.1,50,0.2,149,0.4,250,10.8471,10.3233,10.8874,-35.4545,0.539,0.3713,0
110,100,0.1,50,0.2,149,0.5,250,8.8737,8.1154,8.9206,-35.4545,0.5489,0.5285,0
110,100,0.1,50,0.2,149,0.6,250,7.0409,6.1742,7.0893,-35.4545,0.551,0.6868,0
110,100,0.1,50,0.6,149,0.2,250,13.3315,12.8348,13.3789,-35.4545,0.5299,0.3556,0
110,100,0.1,50,0.6,149,0.3,250,8.9121,8.0317,8.9726,-35.4545,0.5489,0.6783,0
110,100,0.1,50,0.6,149,0.4,250,5.7444,4.8192,5.7985,-35.4545,0.551,0.9423,0
110,100,0.1,50,0.6,149,0.5,250,3.7861,2.969,3.8446,-35.4545,0.5489,1.5456,0
110,100,0.1,50,0.6,149,0.6,250,2.6057,1.9074,2.6524,-35.4545,0.549,1.7907,0
110,100,0.1,50,1.0,149,0.2,250,11.1088,10.2193,11.177,-35.4545,0.5409,0.6138,0
110,100,0.1,50,1.0,149,0.3,250,6.0868,5.1321,6.1563,-35.4545,0.541,1.1423,0
110,100,0.1,50,1.0,149,0.4,250,3.5323,2.7228,3.5847,-35.4545,0.549,1.4843,0
110,100,0.1,50,1.0,149,0.5,250,2.1954,1.5583,2.2446,-35.4545,0.541,2.2428,0
110,100,0.1,50,1.0,149,0.6,250,1.4568,0.9543,1.4988,-35.4545,0.541,2.881,0
110,100,0.1,50,1.4,149,0.2,250,8.8661,7.843,8.9423,-35.4545,0.541,0.8589,0
110,100,0.1,50,1.4,149,0.3,250,4.4029,3.5186,4.4679,-35.4545,0.541,1.4752,0
110,100,0.1,50,1.4,149,0.4,250,2.4334,1.7586,2.4836,-35.4545,0.5489,2.0626,0
110,100,0.1,50,1.4,149,0.5,250,1.4775,0.9715,1.5196,-35.4545,0.541,2.8504,0
110,100,0.1,50,1.4,149,0.6,250,0.9635,0.581,1.0024,-35.4545,0.5389,4.0363,0
110,100,0.1,50,1.8,149,0.2,250,7.0719,6.0553,7.1583,-35.4545,0.5389,1.2214,0
110,100,0.1,50,1.8,149,0.3,250,3.3406,2.5505,3.3978,-35.4545,0.5489,1.7116,0
110,100,0.1,50,1.8,149,0.4,250,1.7967,1.2326,1.8459,-35.4545,0.5409,2.7404,0
110,100,0.1,50,1.8,149,0.5,250,1.0787,0.6669,1.1174,-35.4545,0.5399,3.5915,0
110,100,0.1,50,1.8,149,0.6,250,0.6987,0.3928,0.7332,-35.4545,0.531,4.9406,0
110,100,0.1,50,2.2,149,0.2,250,5.7168,4.7414,5.7875,-35.4545,0.541,1.2372,0
110,100,0.1,50,2.2,149,0.3,250,2.6169,1.9262,2.6758,-35.4545,0.5409,2.2491,0
110,100,0.1,50,2.2,149,0.4,250,1.3935,0.912,1.4373,-35.4545,0.54,3.1408,0
110,100,0.1,50,2.2,149,0.5,250,0.8309,0.4867,0.8658,-35.4545,0.5389,4.2056,0
110,100,0.1,50,2.2,149,0.6,250,0.5358,0.2836,0.5668,-35.4545,0.5309,5.7891,0
110,100,0.1,50,2.6,149,0.2,250,4.6637,3.767,4.733,-35.4545,0.541,1.4862,0
110,100,0.1,50,2.6,149,0.3,250,2.1116,1.5003,2.1636,-35.4545,0.541,2.4638,0
110,100,0.1,50,2.6,149,0.4,250,1.1161,0.7012,1.1566,-35.4545,0.5389,3.6288,0
110,100,0.1,50,2.6,149,0.5,250,0.6629,0.3706,0.6955,-35.4545,0.531,4.9148,0
110,100,0.1,50,2.6,149,0.6,250,0.4266,0.2141,0.4548,-35.4545,0.5289,6.6185,0
110,100,0.1,50,3.0,149,0.2,250,3.8443,3.0329,3.9127,-35.4545,0.54,1.7797,0
110,100,0.1,50,3.0,149,0.3,250,1.7406,1.1967,1.7856,-35.4545,0.541,2.5837,0
110,100,0.1,50,3.0,149,0.4,250,0.918,0.5547,0.9537,-35.4545,0.5389,3.8902,0
110,100,0.1,50,3.0,149,0.5,250,0.5417,0.2911,0.5734,-35.4545,0.529,5.8544,0
110,100,0.1,50,3.0,149,0.6,250,0.3501,0.167,0.3749,-35.4545,0.5289,7.0727,0
110,100,0.1,50,3.4,149,0.2,250,3.2009,2.4706,3.2659,-35.4545,0.5389,2.0306,0
110,100,0.1,50,3.4,149,0.3,250,1.4505,0.9728,1.4977,-35.4545,0.5389,3.2539,0
110,100,0.1,50,3.4,149,0.4,250,0.7673,0.4487,0.8014,-35.4545,0.5389,4.4491,0
110,100,0.1,50,3.4,149,0.5,250,0.4546,0.2342,0.4823,-35.4545,0.53,6.0864,0
110,100,0.1,50,3.4,149,0.6,250,0.2908,0.1335,0.3153,-35.4545,0.521,8.4198,0
